CHST6,C18orf18,OSTN,FOXN3,NINJ1,LAPTM4B,ESPL1,KIAA0329,THSD1,EDG4,label
0.2340070848093353,0.7945489557102652,0.29469642428605713,0.7170948661218224,0.6703810403870196,0.3641134099074388,0.04157180200691468,0.7079118778205099,0.8287451250286764,0.18715855019679253,0
0.2246995901924012,0.16525946773317535,0.4646028317734581,0.13832573260486744,0.6536391803011361,0.20870573243898582,0.402816426342862,0.5352021874930529,0.4058270245469145,0.5259354990307231,1
0.7740501493366674,0.4276897249790155,0.6832253419726422,0.3184178444033052,0.5115507963254878,0.45386970603330784,0.7476178429884477,0.5812418024587066,0.6100022941041524,0.5192974211361099,1
0.4154337709244982,0.3749074211227966,0.5651547876169907,0.4870411342394004,0.5332934717617003,0.6229138275843754,0.5491188127160807,0.6655847764711113,0.5656687313604039,0.2649356752628796,1
0.14655831075918596,0.6628153853750062,0.5130789536837053,0.22138438614710795,0.6109691797575691,0.7177848963771832,0.6256008095117632,0.5276215459173464,0.25447350309704064,0.497797098043823,1
0.6053344446759742,0.621290672986718,0.6774658027357812,0.36718291416444665,0.6039028102408002,0.590588110365821,0.5110043005312421,0.5924460351688415,0.41769901353521455,0.47324208423897074,1
0.09870111828853234,0.5229842492470251,0.6957043436525079,0.26127692238226397,0.582703701690493,0.08119922835955651,0.7657896955898474,0.5794855834426338,0.5053911447579721,0.5551312929565881,1
0.20851566298534419,0.7441366711104528,0.7269018478521718,0.11744254300808235,0.7752350926781539,0.4690458913685997,0.48676110970570874,0.7775381810906341,0.406228492773572,0.5407390001762321,1
0.40557060498715014,0.41035895916654325,0.6935445164386849,0.4426558901882873,0.25449801598086647,0.6312496681592121,0.3358630575933891,0.6318386946179667,0.3926359256710255,0.5618868589555307,1
0.5133013822324095,0.8001283760430553,0.5718742500599951,0.4664514381180295,0.6299396640756645,0.6648585030883309,0.594906821823088,0.6442656114532156,0.5034985088323011,0.5696998178934383,1
0.5094811419045635,0.5489063348639708,0.7645788336933046,0.370704835869418,0.8519323802793934,0.3309293311859549,0.3308036090732777,0.6452437587533068,0.35833906859371417,0.39916583445926096,1
0.46412447037577276,0.4746951068977435,0.6486681065514759,0.404050209960717,0.49296080882752624,0.4946728492292443,0.42933636900244543,0.5428495209301291,0.6080523055746732,0.5125418551371673,1
0.5337223032576232,0.7084876314620057,0.5994720422366211,0.3869372827019461,0.6708702505843345,0.6930782436330808,0.6848806813390674,0.5447168930484849,0.5614819912824043,0.6328496739705105,1
0.3662568590678614,0.3363946082061917,0.6839452843772498,0.35959723664604687,0.6883731043104855,0.3153549369060049,0.3271776709671979,0.6229686770557765,0.46943106217022257,0.6269752687540386,1
0.44377300826561095,0.6747148570582135,0.7290616750659948,0.2186526391836366,0.5792792303092895,0.7127497654991765,0.48515895100767353,0.5759286841695751,0.5213351686166552,0.44116783175703456,1
0.6597207751614921,0.24732138448624896,0.6597072234221262,0.4822097801056576,0.10148393759852153,0.33098242571190933,1.0,0.0,0.3553567331956871,0.35681137284849906,0
0.24011946933388906,0.6680985533007455,0.5675545956323494,0.431096762541202,0.4293634831766049,0.4642408367697288,0.4213255755122692,0.5606340172954226,0.47631337462720813,0.6592844974446337,1
0.28367020907133433,0.7470991951809608,0.3357331413486921,0.5579536731837269,0.4866010762624341,0.3766791143833069,0.29753773505354586,0.7591534579730119,0.8804771736636844,0.4424602009046583,0
0.8151003681322498,0.5106897743544166,0.7355411567074635,0.48839571951054317,0.6799478175789531,0.5191582747818698,0.5215026562104731,0.7526843474201365,0.15290204175269562,0.5736356693884743,1
0.3061054386330486,0.35105910235520665,0.43076553875689944,0.3890143134510317,0.5585149752677068,0.5274852662690475,0.49068218230879507,0.5298446079630081,0.3548405597614132,0.47065734594372316,1
0.13752865180245888,0.7418654026563966,0.2966162706983441,0.5214250237052422,0.49790726748926456,0.41068615825708354,0.3413019647525087,0.7019096102972233,0.7955379674237211,0.49720965752217583,0
0.13440300062513022,0.7070063694267517,0.6138708903287737,0.394116584639003,0.6501059955427515,0.4701166309753463,0.5095707901172106,0.6457106017828957,0.6351800871759579,0.5581272396169887,1
0.5790789747864139,0.5602626771342517,0.8135349172066235,0.38650833069941753,0.6836984290916996,0.7919579491354438,0.6691542288557214,0.6383967276526687,0.45601055287910075,0.5831522058391587,1
0.29214419670764746,0.5333037080926283,0.6863450923926087,0.3995123493023886,0.5081806816328749,0.3805019202520219,0.30567501475672487,0.7107129359980436,0.6385065381968342,0.6749691593726135,1
0.39938876154754466,0.7307559373919913,0.4996400287976962,0.4879441910868289,0.566124911670381,0.3913243544590555,0.3021755628636479,0.6736544916968632,0.55872906629961,0.5308112553603948,1
0.13711189831214832,0.6681973041030959,0.6275497960163188,0.1387321081862103,0.6557047344675763,0.20384758331416059,0.25031621553250705,0.6120852004408013,0.39538885065381973,0.6041825765141279,1
0.7934291866361047,0.6093912013035105,0.609311255099592,0.4586174199665869,0.253737022340599,0.5685273348317786,0.5300615566236614,0.5857768490318565,0.5416953429685708,0.45679374963284963,1
0.4282142112940196,0.3858193847825014,0.5082793376529877,0.5163001760960853,0.4859487959993477,0.44950710581739006,0.555864744076229,0.660493964386546,0.4419018123422804,0.607296011278858,1
1.0,0.6853305683108676,0.738180945524358,0.3194337833566623,0.6446703266836984,0.5191494256942107,0.7511594569525255,0.5541426761220906,0.38386097728836893,0.6911825177700757,1
0.5453914009863167,0.4903471090702612,0.6829853611711063,0.4028310832166885,0.6940805566124911,0.36103392740208506,0.3278944261742137,0.6864752080944865,0.6089699472356045,0.6132291605474945,1
0.6238105160797389,0.4185552757616156,0.48356131509479244,0.44938366370163,0.6489645050823504,0.374325257065996,0.31355932203389836,0.6783006913722961,0.5527070428997477,0.5753979909534159,1
0.39390150725845663,0.920357477904508,0.5872330213582914,0.1569287036618955,0.4405609610262543,0.4866378776348157,0.9027321022008602,0.7220696072484525,0.44844000917641663,0.21441579040122183,1
0.7256372855455998,0.45830247370759886,0.5377969762419007,0.4771300853388721,0.30032070446268416,0.5746066580535545,0.46816763639429976,0.5698819554053753,0.4229181004817619,0.6699171708864478,1
0.5221226644439814,0.23749567965239726,0.7350611951043917,0.3623515600307039,0.2841224112627059,0.579792223421765,0.7873766759423223,0.48949603183424845,0.0,0.6551136697409387,1
0.5269847884976038,0.6207969189749667,0.5701943844492441,0.5455140651103987,0.5511768223079849,0.2989133320354674,0.30213340079264694,0.6473112064557721,0.655712319339298,0.4868119602890207,1
0.5389317218865042,0.5610526835530539,0.6222702183825294,0.24978552399873571,0.5947165298690005,0.49108896872732405,0.5470107091660343,0.676677856078963,0.43685478320715765,0.5000293720260823,1
0.8148919913870946,0.5417469016935763,0.6563474922006239,0.35806204000541836,0.3949013426102082,0.6067199971682918,0.6165781263175647,0.5735722384011737,0.34532002752924984,0.5980144510368325,1
0.3310411891366257,0.685133066706167,0.4168466522678186,0.5580891317108412,0.3686470620209817,0.4229863901031802,0.020406442364448996,0.7630660471733766,0.7377265427850426,0.20965752217587966,0
0.6308258664999653,0.4963215326124525,0.47060235181185506,0.559917821826884,0.40974071859542316,0.5076810080880659,0.5233156252635129,0.556788119956428,0.38787565955494385,0.6784350584503318,1
0.2276863235396263,0.6326963906581741,0.4650827933765299,0.5346999593624419,0.6979398815024189,0.26364086862644454,0.3511678893667257,0.6066736322610764,0.4965588437715073,0.5425013217411736,1
0.12113634785024663,0.7899570434009776,0.6025917926565875,0.03944100781144172,0.6963635375332935,0.7835690140346527,0.6412850999241083,0.5952248627259186,0.2976600137646249,0.5829759736826645,1
0.47669653400013895,0.5326618278773515,0.6676265898728102,0.37126924639906084,0.727944773604392,0.4139957170415729,0.5237372459735223,0.6595380477069114,0.45589584767148433,0.6278564295365094,1
0.6133222199069251,0.6160568804621538,0.6779457643388529,0.6669977875107238,0.6154264282219927,0.43429552413146183,0.606501391348343,0.7090107056316511,0.5249483826565726,0.3528167773012982,1
0.4790581371118984,0.4409223324939516,0.7350611951043917,0.4192215649975166,0.42599336848399194,0.6146222324478344,0.634454844421958,0.6280817197607984,0.48124569855471444,0.3463549315631792,1
0.7059109536709037,0.44067545548807585,0.689224862011039,0.48184855736668625,0.5151383377724629,0.4676565846061269,0.34075385782949663,0.6031389636084743,0.5657834365680202,0.41878634788227687,1
0.6426338820587623,0.6559028292104874,0.6263498920086393,0.43339955750214476,0.31559493395662336,0.5273613790418206,0.6367737583270091,0.5820643354156014,0.5427850424409268,0.6413088174822299,1
0.27568243384038343,0.7354959759048042,0.4017278617710583,0.5180385605273852,0.49595042670000544,0.47741712829407273,0.3776878320263092,0.8033479314407664,0.8202569396650609,0.46707395876167535,0
0.47239008126693066,0.41667901051696044,0.6621070314374851,0.23136316431119336,0.370114692612926,0.5158487159973805,0.6349186272029682,0.4240490852099682,0.48084423032805695,0.7694295952534805,1
0.5059387372369244,0.5582382856860713,0.796976241900648,0.3675667133246038,0.33842474316464644,0.4746916092950815,0.4262585378193778,0.6308160860769624,0.533952741454462,0.575809199318569,1
0.5376814614155727,0.7955364637337679,0.5709143268538517,0.47103445161872937,0.6187421862260151,0.4564182432791178,0.577409562357703,0.5752173043149633,0.5752466161963754,0.6794924513892968,1
0.5171216225602556,0.5606576803436528,0.6573074154067675,0.4561565900573441,0.6524433331521444,0.17876926888837752,0.2918458554684207,0.74226771383475,0.635237439779766,0.41355812723961694,1
0.2990206292977704,0.6086011948847084,0.5941924646028318,0.35478845893348987,0.5846605424797522,0.40821726280020515,0.6107597605194368,0.5376030945023675,0.5032117458132599,0.7760676731480937,1
0.5376814614155727,0.44936552609489955,0.5392368610511159,0.3429584142321759,0.5854215361200196,0.23328849795586104,0.46926385024032385,0.6591378965386924,0.44574443679743064,0.44345884979145855,1
0.5089254705841495,0.6918481212659853,0.6810655147588193,0.40195060279044564,0.7494700222862424,0.34752137054669685,0.4933383927818535,0.6381299602071893,0.5265542555632026,0.6313810726663924,1
0.4425227477946795,0.2412975855428826,0.6169906407487401,0.3465932180430758,0.7171821492634669,0.5972957188113903,0.4538325322539844,0.5496520907898539,0.3855242027988071,0.5121306467720143,1
0.20934916996596514,0.33130894188515286,0.37317014638828894,0.30250146746737705,0.6804913844648584,0.5135214059430471,0.6637153216966017,0.41573483315919346,0.24409268180775412,0.8491452740410033,1
0.2569979856914635,0.698316298819928,0.4821214302855772,0.6015938953357114,0.4177311518182313,0.39838592641098725,0.3494392444556877,0.7197607985238867,0.7880247763248451,0.3682077189684544,0
0.2485934569702022,0.39406507677874886,0.4451643868490521,0.1422314534699959,0.6668478556286351,0.39122701449480546,0.47550383674846114,0.5621012382455594,0.330809818765772,0.7035775127768313,1
0.8753212474821144,0.47148570582135985,0.32253419726421884,0.3914751433602745,0.3714192531390988,0.5477673751836184,0.5484020575090649,0.6509792588311138,0.32042899747648546,0.7318334018680608,1
0.28408696256164484,0.7448773021280798,0.3882889368850492,0.30006321397932,0.284231124639887,0.7342795957736751,0.9300952862804621,0.5068359157904097,0.4248680890112412,0.5158902661105562,1
0.4663471556574287,0.601441761714314,0.5706743460523158,0.3710434821872037,0.6390715877588737,0.437578535652974,0.4944767686988785,0.6050285663472867,0.48176187198898834,0.5104270692592374,1
0.6946586094325207,0.6066755542388782,0.5437964962802976,0.4578272452250869,0.558134478447573,0.43026034015892944,0.29399612108946793,0.7229080192199591,0.5456526726313375,0.2916054749456617,1
0.5703271514898938,0.7144126796030218,0.505879529637629,0.47358558721271504,0.6393433712018264,0.47983292922499676,0.47225735728138973,0.6501789564946757,0.3997476485432439,0.6379016624566762,1
0.2067791901090505,0.6061324248259518,0.5694744420446365,0.29920530997426287,0.5706908735119857,0.6918570695361302,0.6038873429462855,0.6259698108174199,0.38713007570543706,0.7485754567350056,1
0.2614433562547753,0.9767441860465116,0.35157187425006,0.5706641983112837,0.3957166929390662,0.4469054740456257,0.3151193186609327,0.7827846075183957,0.7057237898600597,0.42060741349938313,0
0.3820934916996597,0.5077766256850837,0.572114230861531,0.276177360364835,0.7387073979453171,0.33000017698175343,0.7800826376591619,0.6649305610691023,0.5380247763248451,0.517417611466839,1
0.4826700006945892,0.6907124870389572,0.5968322534197265,0.22876687587483632,0.45790074468663367,0.6423198768206992,0.7254827557129606,0.5047017762265744,0.17114016976370733,0.7019326793162192,1
0.6399249843717442,0.455784328247667,0.6820254379649628,0.29721858490992004,0.22411262705875962,0.6601596375413689,0.4900557743967812,0.5577662672565191,0.39854324386327145,0.46161076191035655,1
0.40452872126137396,0.2292499876561498,0.5824334053275738,0.25811622341626406,0.7870848507908897,0.38453710422455434,0.42140989965427106,0.6369739679434452,0.5783436568020188,0.7638489102978323,1
0.49920122247690496,0.462005628795734,0.6534677225821934,0.2814150900799205,0.6803826710876772,0.4558342034936197,0.5370182983388144,0.6821910499522041,0.4930029823353981,0.5865593608647124,1
0.6183232617906509,0.4734113464671901,0.5639548836093113,0.5669390888156409,0.6060770777844213,0.43500345114418687,0.42545745847036015,0.6367294311184224,0.6380477173663684,0.44945074311225985,1
0.4666944502326874,0.6584209746704192,0.6097912167026638,0.36320946403576104,0.5338370386476056,0.36244093233987595,0.5275318323636058,0.6893715403596914,0.5836774489561827,0.4464547964518592,1
0.6197124400916858,0.6136374858045721,0.5471562275017998,0.4192441414187023,0.47513181496983203,0.593269383926517,0.6718104393287798,0.6078963163861902,0.3503670566643726,0.6849556482406156,1
0.20518163506286036,0.5649039648447144,0.7317014638828894,0.48410619948525757,0.4727401206718487,0.6057288993504768,0.39674508811872844,0.5730863405540505,0.6862239045652673,0.3565176525876754,1
0.47739112315065646,0.24751888609094952,0.4578833693304536,0.27480019867250643,0.40175028537261515,0.42988867847724876,0.4245298929083397,0.5101038169975324,0.4096696490020647,0.6561123186277389,1
0.5973466694450233,0.6856761961190935,0.7338612910967123,0.32464893665056216,0.5219872805348699,0.5631559386227277,0.6403996964330888,0.6598715070137607,0.5486923606331728,0.5944310638547847,1
0.35701882336597907,0.647360884807189,0.808735301175906,0.5359416625276561,0.5044300701201283,0.5326885298125762,0.6340753857829498,0.5974034635306671,0.4337577426015141,0.7108617752452564,1
0.16725706744460656,0.1432874142102405,0.38492920566354694,0.23978416941346456,0.6169484155025275,0.3139213847052368,0.6679736908676954,0.9999999999999999,0.24592796512961693,0.6094695412089526,1
0.3666041536431201,0.5704340097763294,0.5783537317014639,0.44301711292725876,0.7055498179050932,0.6320903314868235,0.615271102116536,0.5949803259008958,0.4174122505161735,0.8096105269341478,1
0.5806070709175524,0.46521502987211777,0.7038636909047276,0.3802095091886034,0.7443604935587324,0.42438454595331204,0.5974365460831437,0.8053486872818619,0.4272768983711861,0.538682958350467,1
0.40320900187539077,0.5470300696193157,0.17638588912886968,0.30378832347496276,0.2688481817687667,0.5305647487744012,0.5003372965680075,0.5632572305093034,0.37749483826565733,0.5244668977266052,1
0.31888587900257,0.46368439243568854,0.6630669546436285,0.3753104257913036,0.6661412186769582,0.4164734615861103,0.44569525255080533,0.6339283729408887,0.649747648543244,0.6094107971567878,1
0.3286101271098146,0.6076630622623809,0.5785937125029997,0.34070077211360456,0.5638419307495788,0.5362370139638601,0.4050088540349102,0.6623168752639885,0.5054484973617803,0.47535687011690064,1
0.4037646731958047,0.21680738656001586,0.6265898728101752,0.2122183591457082,0.6417350654998097,0.44191458860591454,0.5112994350282487,0.7332484335352092,0.34526267492544166,0.689655172413793,1
0.2465096895186497,0.4386016886387202,0.5241180705543557,0.38671151849008895,0.5564494211012665,0.4998230182468186,0.5523652921831521,0.5615232421136873,0.2924409268180776,0.6756740879985901,1
0.18608043342362995,0.4361329185799635,0.7489800815934726,0.27204587528784935,0.7174539327064196,0.35968001699024854,0.5802344211147652,0.6369739679434452,0.7651410874053682,0.6958820419432532,1
0.4620407029242204,0.25566582728484677,0.70314374850012,0.3854698153248747,0.36212425939011794,0.5439268711395853,0.7254405936419597,0.4209590289664984,0.006824959853177381,0.7412324502144156,1
0.648746266583316,0.47755888016590137,0.9234461243100552,0.49031471531132886,0.603685383486438,0.5594039254552854,0.3841386288894511,0.7535958028588577,0.37141546226198674,0.5177700757798273,1
0.16711814961450305,0.3870043944107046,0.7727381809455244,0.3764166704294035,0.7762135130727836,0.5261048085942338,0.39800995024875624,0.5405153057821843,0.34967882541867407,0.29777360042295714,1
0.4285615058692783,0.4948402705771985,0.8106551475881929,0.36442859077978956,0.4542588465510681,0.6333911473727056,0.6323467408719117,0.6232799057421692,0.3920050470291352,0.8224754743582212,1
0.3496561783704939,0.7038957191527181,0.5334773218142549,0.085225989976069,0.6379844539870632,0.3798470877652509,0.39358293279365886,0.6478002801058177,0.42618719889883006,0.634377019326793,1
0.1581579495728277,0.57245840122451,0.40628749700023997,0.6304691380322391,0.6417894221884003,0.3565828363095763,0.4407201281726959,0.7448813996398639,0.7997820601055288,0.45837983904129703,0
0.34632215044801007,0.43247913889300355,0.6599472042236622,0.39050435724928884,0.23520139153122793,0.5235651204360828,0.5340669533687495,0.5539870617788942,0.25447350309704064,0.6036538800446454,1
0.30513301382232416,0.31062064879277146,0.6537077033837293,0.27568067909874927,0.7051693210849594,0.39124471267012395,0.4526941563369593,0.4728008358713291,0.4371415462261987,0.5368618927333607,1
0.2009446412447038,0.7362859823236064,0.8022558195344373,0.31308980900347677,0.374408871011578,0.4514539051023838,0.4514292942069315,0.6679412222395127,0.1746386785960083,0.7682547142101861,1
0.5579634646106828,0.4991853058806103,0.7451403887688985,0.43685374994355897,0.296624449638528,0.687290940304054,0.5911122354330045,0.5766845252651001,0.5227116311080524,0.5161839863713799,1
0.18232965201083562,0.7753419246531378,0.687544996400288,0.31516683975256243,0.22851551883459262,0.5862078119745853,0.6412429378531074,0.5088366716315051,0.37089928882771284,0.6870704341185454,1
0.43710495242064323,0.41564212709228265,0.7271418286537077,0.19790490811396577,0.6170027721911181,0.5935171583809707,0.6358461927649887,0.5749505368694839,0.3359715531085112,0.8146625154203136,1
0.35847746058206575,0.6933293833012393,0.6325893928485722,0.12475730347225356,0.5613958797630048,0.445383430968267,0.5428366641369424,0.4872285085476735,0.5823583390685938,0.8370439992950713,1
0.2640827950267417,0.7111045277242878,0.5205183585313176,0.5368447193750847,0.14524107191389904,0.3353715731908039,0.4274390758074037,0.6277704910744059,0.7885409497591191,0.3951124948598954,0
0.47996110300757105,0.690663111637782,0.48116150707943367,0.6280534609653677,0.40811001793770724,0.39552767109710973,0.24875621890547273,0.7902985572327323,0.874455150263822,0.4262468425071961,0
0.6546502743627145,0.2330025181454599,0.7540196784257259,0.49302388585361445,0.11925857476762519,0.6041449126595045,0.47044438822834983,0.6050285663472867,0.5302821748107365,0.6050049932444339,1
0.2730429950684171,0.4612156223769318,0.4240460763138949,0.4906307852079288,0.47958906343425556,0.5691821673185492,0.5101188970402226,0.5174176911277594,0.5044735030970406,0.6323209775010279,1
0.380634854483573,0.5230830000493754,0.5344372450203984,0.425181740190545,0.6598901994890471,0.4446401076049058,0.4873513786997218,0.5942911766667407,0.5098072952512045,0.45021441579040117,1
0.47489060220879353,0.5189354663506641,0.7564194864410847,0.34819614394726145,0.5410664782301462,0.6955471390899592,0.5288810186356354,0.5612564746682079,0.3813948153246158,0.6829583504670151,1
0.11502396332569287,0.7533204957290278,0.497960163186945,0.6136271278276968,0.4131108332880361,0.4111551599030139,0.23239733535711282,0.7567970122046106,0.6554829089240652,0.42830288433296126,0
0.09703410432729043,0.5466844418110897,0.47300215982721383,0.5424210954079559,0.6133065173669621,0.3784577810027785,0.675225567079855,0.5835982482271079,0.35237439779766005,0.6001292369147624,1
0.1078002361603112,0.37791932059447986,0.589872810175186,0.27353591908610647,0.6135783008099147,0.6549829212608174,0.48414706130365126,0.4649311962296867,0.26915576967194316,0.6045350408271162,1
0.21775369868722655,0.7522836123043499,0.6460283177345812,0.7781189325868063,0.31706256454856774,0.32793833955719154,0.17062990134075395,0.7389680545984038,0.8758889653590273,0.011102625859131743,0
0.3652844342571369,0.4295659902236706,0.5397168226541876,0.38325732604867474,0.6750013589172148,0.28794046333822937,0.5770301037186947,0.6893715403596914,0.7223560449644415,0.21265346883628028,1
0.7054247412655414,0.6522490495235274,0.8471322294216463,0.47110218088228656,0.6123280969723324,0.6491513724934961,0.3571549034488574,0.6193228553008914,0.6664372562514338,0.48504963872407914,1
0.459123428492047,0.2478645138991754,0.7161027117830574,0.3183049622973766,0.6100451160515301,0.5813231155867828,0.6366051100430054,0.5414267612209056,0.36172287221839877,0.5132467837631439,1
0.2739459609640898,0.5665333530834938,0.5133189344852411,0.502438253488057,0.4577376746208621,0.5271224536750259,0.6648958596846277,0.5228419625191738,0.7728263363156689,0.42466075309874873,1
0.5221226644439814,0.5860860119488471,0.6971442284617231,0.32925452657244775,0.652606403217916,0.46330283347786827,0.8211484948140653,0.6428428517439921,0.4422459279651297,0.5493156317922809,1
0.38723345141348897,0.47237446304251224,0.5205183585313176,0.39070754503996025,0.5830841985106268,0.47393943684406126,0.34547600978160053,0.6275037236289264,0.7213810506997018,0.6824883980496974,1
0.6719455442105995,0.7474941983903619,0.7017038636909048,0.41705422856368807,0.641354568679676,0.451914057660655,0.644362931107176,0.6317720027565968,0.48273686625372797,0.7014627268989014,1
0.45120511217614784,0.3931269441564213,0.546916246700264,0.5172935386282567,0.6538566070554982,0.42030511654248426,0.19348174382325667,0.6726541137763155,0.5203601743519156,0.6201609587029313,1
0.5377509203306244,0.5976398558238285,0.8922486201103912,0.4723664604686865,0.3504375713431538,0.42857016441604856,0.4835567923096383,0.7028877575973145,0.8622390456526727,0.33501732949538854,1
0.16711814961450305,0.6768873747099196,0.4984401247900168,0.2736036483496636,0.647605587867587,0.3207263331150554,0.4073277679399612,0.6672965342462708,0.45704289974764856,0.5231745285789813,1
0.4237688407307078,0.47311509406013924,0.5188384929205664,0.279247753646092,0.5868891667119639,0.5455020087428983,0.3257441605531664,0.7120340700137511,0.4847442073870154,0.747870528109029,1
0.6508300340348684,0.6217844269984694,0.6280297576193905,0.4972456766153429,0.6066206446703266,0.42172097056793423,0.3472468167636395,0.6045839539381543,0.5871186051846754,0.36297949832579446,1
0.4637077168854623,0.8591813558485163,0.476601871850252,0.7028717207748227,0.4760015219872805,0.28156027113604576,0.24040812884728902,0.6316386190338572,0.9318651066758431,0.1043294366445397,0
0.06181843439605472,0.6320545104428974,0.2013438924886009,0.24080010836682167,0.3414687177257162,0.5253526361432134,0.5335670316697385,0.5228641931396305,0.26777930718054604,0.6714445162427304,1
0.38244078627491845,0.5281686663704143,0.6297096232301416,0.3707951415541608,0.7113116268956895,0.398686795391395,0.46985411923433684,0.6156103416846364,0.5368203716448727,0.3840098690007636,1
0.4508578176008891,0.5902335456475584,0.3470122390208783,0.5351514877861562,0.32847746915257925,0.46977151655664284,0.5403069398768867,0.660027121356957,0.7578573067217252,0.3994008106679198,0
0.5615058692783219,0.9330469560065175,0.4000479961603072,0.439766108276516,0.02706963091808451,0.6964231987682064,0.7399443460662788,0.4703999288620145,0.7144987382427163,0.553075251130823,1
0.18219073418073212,0.53389621290673,0.6102711783057355,0.1168781324784395,0.5716692939066153,0.3912801090207598,0.3511678893667257,0.6527132472267301,0.17079605414085802,0.4207836456558773,1
0.37091060637632844,0.6261788377030564,0.646508279337653,0.5446561611053415,0.5422079686905474,0.37761711767516715,0.3515473480057341,0.692528288464531,0.6321403991741226,0.5412089525935498,1
0.3887615475446274,0.43578729077173756,0.5946724262059035,0.3169278006050481,0.5368266565200848,0.3886430808983596,0.45214604941394726,0.6623835671253584,0.4957559073181923,0.7292486635728133,1
