CHST6,C18orf18,OSTN,FOXN3,LAPTM4B,ESPL1,KIAA0329,THSD1,EDG4,PKMYT1,label
0.5377509203306244,0.5976398558238285,0.8922486201103912,0.4723664604686865,0.42857016441604856,0.4835567923096383,0.7028877575973145,0.8622390456526727,0.33501732949538854,0.33751210314426955,1
0.3061054386330486,0.35105910235520665,0.43076553875689944,0.3890143134510317,0.5274852662690475,0.49068218230879507,0.5298446079630081,0.3548405597614132,0.47065734594372316,0.5287672629057739,1
0.5438633048551782,0.37594430454747446,0.6220302375809935,0.178331150945952,0.2709502150328297,0.4884475925457459,0.6231242913989729,0.554657031429227,0.8220055219409035,0.5917545737145187,1
0.16051955268458712,0.5964054707944502,0.6841852651787856,0.3475414277328758,0.34653027272888115,0.417320178767181,0.6398639486028055,0.6529020417526956,0.6193385419726252,0.440809254446313,1
0.18608043342362995,0.4361329185799635,0.7489800815934726,0.27204587528784935,0.35968001699024854,0.5802344211147652,0.6369739679434452,0.7651410874053682,0.6958820419432532,0.5491515058859502,1
0.41369729804820454,0.5110354021626426,0.5961123110151187,0.43443807287668756,0.40638550165477927,0.3956067122017034,0.6148322699686548,0.372562514338151,0.6655113669740937,0.5070070835244357,1
0.6623602139334585,0.37382116229694373,0.02759779217662589,0.5532126247347271,0.16610622444825934,0.5488658402900751,0.8117034689295315,0.6818651066758432,0.24372907243141628,0.33414870305254046,1
0.3123567409877058,0.1451143040537205,0.6277897768178546,0.3779970199124035,0.4660195033892004,0.42393962391432666,0.6009159015628126,0.5853406744666209,0.5648240615637666,0.45701472761555323,1
0.12391470445231645,0.8061521749864218,0.5080393568514519,0.7309116358874792,0.25595101145071897,0.2641875368918122,0.6931729764577729,0.7838380362468456,0.13881219526522937,0.2421648066044948,0
0.18219073418073212,0.53389621290673,0.6102711783057355,0.1168781324784395,0.3912801090207598,0.3511678893667257,0.6527132472267301,0.17079605414085802,0.4207836456558773,0.33944860622738626,1
0.18114885045495593,0.7644299609934331,0.5754739620830334,0.5850453786065832,0.3730067430047964,0.16687747702167133,0.6763443967721139,0.8056893782977748,0.40104564412853194,0.20501452377312335,0
0.8906716677085504,0.6801955265886536,0.5589152867770578,0.4902469860477717,0.5468824664177121,0.4466649801838267,0.741213347264522,0.26192934159210834,0.7985079010750161,0.5064465168424808,1
0.6053344446759742,0.621290672986718,0.6774658027357812,0.36718291416444665,0.590588110365821,0.5110043005312421,0.5924460351688415,0.41769901353521455,0.47324208423897074,0.44478418182744744,1
0.5767173716746545,0.2387794400829507,0.49700023998080156,0.18542014719826613,0.3755641293382651,0.5364280293448015,0.5742169263944156,0.5195572378986006,0.44210773659167,0.58727004025888,1
0.5355282350489686,0.4591418555275762,0.560595152387809,0.4572854111166298,0.2776047289524449,0.22421789358293276,0.6753217882311094,0.7200045882083047,0.3428302884332961,0.13326198848290272,1
0.45648398972008064,0.5094553893250383,0.6263498920086393,0.5497132794509414,0.42703042316337175,0.42739691373640276,0.5668363604028188,0.5157719660472586,0.495506080009399,0.4473831728074199,1
0.40452872126137396,0.2292499876561498,0.5824334053275738,0.25811622341626406,0.38453710422455434,0.42140989965427106,0.6369739679434452,0.5783436568020188,0.7638489102978323,0.3347092697344953,1
0.9740918246856984,0.4591418555275762,0.6815454763618911,0.44791619632455865,0.506831495672796,0.48275571296062064,0.6386190338572348,0.4585914200504703,0.6304999118839216,0.6433267084543648,1
0.17059109536709038,0.6513109169011998,0.494120470362371,0.5032735810719284,0.4345521476735747,0.33982629226747624,0.7826734544161127,0.8074099564120212,0.5740468777536274,0.29490903531570106,0
0.48086406890324374,0.5519676097368291,0.6688264938804895,0.39784169413464576,0.6082508893333095,0.7210979003288642,0.6405530978369606,0.3939550355586144,0.5768078482053691,0.7062120980482087,1
0.5094811419045635,0.5489063348639708,0.7645788336933046,0.370704835869418,0.3309293311859549,0.3308036090732777,0.6452437587533068,0.35833906859371417,0.39916583445926096,0.23829180043826126,1
0.26477738417725916,0.706068236804424,0.4386849052075834,0.7033232491985371,0.4031998300975168,0.243907580740366,0.7427250294555721,0.8247877953659097,0.4057451683017094,0.16292106201905932,0
0.6108911578801139,0.4530686811830346,0.605471562275018,0.4375987718426875,0.5401660088844837,0.3633948899569947,0.5168619256163439,0.3578802477632485,0.5650590377724255,0.4399429241196555,1
0.5089254705841495,0.3885350318471338,0.746100311975042,0.39352959768817447,0.3933507955329804,0.4641200775782107,0.5657025987595313,0.30964670796054145,0.5510779533572225,0.5566936757886154,1
0.29179690213238874,1.0,0.0847132229421646,0.7945997200523773,0.29350653947578,0.0,0.689393770980148,1.0,0.18363390706690944,0.30163583549915923,0
0.2121969854830868,0.5786797017725769,0.7513798896088313,0.2722490630785208,0.43332212448896507,0.36263597267897807,0.6466665184625302,0.5679054829089241,0.6005991893320801,0.332365081791775,1
0.4711398207959992,0.5254530193057819,0.669786417086633,0.37474601526166074,0.42812771003309547,0.5063243106501392,0.6872151701753995,0.43926359256710257,0.591023908829231,0.5383988177139072,1
0.31874696117246654,0.696489408976448,0.5353971682265419,0.24917596062672143,0.41180999238978455,0.6169997470275741,0.6385745726163217,0.5906171140169765,0.6460083416554073,0.621158844213423,1
0.2820726540251442,0.7752431738507876,0.3220542356611471,0.633629836998239,0.4295524131462045,0.36158192090395486,0.7247404575061689,0.8580523055746732,0.37390589202843205,0.08958874789787508,0
0.2465096895186497,0.4386016886387202,0.5241180705543557,0.38671151849008895,0.4998230182468186,0.5523652921831521,0.5615232421136873,0.2924409268180776,0.6756740879985901,0.5543494878458952,1
0.123220115301799,0.3965338468375056,0.8123350131989442,0.19131259312773738,0.37744898500964535,0.49650054810692307,0.6003474328397076,0.3922918100481762,0.6795511954414615,0.5717780155939459,1
0.4282142112940196,0.3858193847825014,0.5082793376529877,0.5163001760960853,0.44950710581739006,0.555864744076229,0.660493964386546,0.4419018123422804,0.607296011278858,0.5542475666309943,1
0.8651107869695076,0.6539771885646571,0.8159347252219822,0.2794283650155777,0.5528821478505563,0.5500042162071002,0.5715937131805348,0.27764395503555866,0.6574046877753628,0.5552158181725526,1
0.3310411891366257,0.685133066706167,0.4168466522678186,0.5580891317108412,0.4229863901031802,0.020406442364448996,0.7630660471733766,0.7377265427850426,0.20965752217587966,0.008357539621872356,0
0.6419392929082448,0.3068681183034612,0.437485001199904,0.42522689303291644,0.33053112224129716,0.4005396745088119,0.6022942000311228,0.4076049552649691,0.355988956118193,0.2367120216072976,1
0.4027227894700285,0.4154446254875821,0.6513078953683705,0.15130717478665281,0.26523370440507577,0.5711274137785649,0.6646955516528466,0.5004014682266575,0.6699759149386124,0.6342047597207359,1
0.6424255053136071,0.6538290623611317,0.7134629229661626,0.4683930103400009,0.34392864095711684,0.23657138038620462,0.6393971055732165,0.5879215416379904,0.5658227104505669,0.4927381134383122,1
0.33777870389664516,0.6376833061768626,0.4533237341012719,0.47541427732875785,0.34447728439197906,0.3461927649886163,0.625791965853767,0.7275177793071805,0.38465605357457555,0.2972532232584213,1
0.2501215531013406,0.43855231323754507,0.6669066474682026,0.3221655303201336,0.31493018069836987,0.3332490091913315,0.6210568436965075,0.5613099334709797,0.5853844798214181,0.28069102583702804,1
0.40702924220323683,0.4685725571520269,0.4787616990640749,0.39253623515600305,0.5561563102844095,0.3052955561177165,0.703554676211013,0.46650607937600375,0.5538389238089643,0.20093767517708816,1
0.27922483850802254,0.42290031106502746,0.6040316774658028,0.31006456856459114,0.32169088366989385,0.8124631081878743,0.6663406175666362,0.3587978894241799,0.6872466662750396,0.7243031136931153,1
0.3986247134819755,0.47568261492124625,0.7273818094552436,0.3973675892897458,0.3668389289064292,0.26984930071193525,0.7032942603713783,0.3520302821748108,0.623568113728485,0.41609335983284923,1
0.3209696464541224,0.2119192218436775,0.3681305495560355,0.39829322255836,0.5706776631329308,0.6293953959018468,0.6010270546650957,0.5370497820601056,0.7134465135405039,0.6834836671253122,1
0.4062651941376676,0.5521651113415297,0.4821214302855772,0.3660992459475324,0.36498062049802615,0.38321106332743066,0.6421759331302936,0.40513879330121594,0.4987370028784585,0.49747744993120324,1
0.9161630895325416,0.4511430405372044,0.6923446124310055,0.35063439743531855,0.623878378139214,0.5770722657896956,0.6884600849209701,0.4413856389080065,0.5131880397109793,0.6912806400652296,1
0.28867125095506013,0.3282970424134697,0.4950803935685145,0.25515871224093556,0.4237474116418596,0.6154397504005398,0.6873707845185959,0.4074902500573526,0.4634318275274628,0.6376191204199154,1
0.19399874973952907,0.8295067397422604,0.1708663306935445,0.4804713956743577,0.3779887793568478,0.3200944430390421,0.7125676049047098,0.8069511355815555,0.25859131762909005,0.17948325944045262,0
0.40320900187539077,0.5470300696193157,0.17638588912886968,0.30378832347496276,0.5305647487744012,0.5003372965680075,0.5632572305093034,0.37749483826565733,0.5244668977266052,0.5388065025735107,1
0.05230256303396541,0.523675504863477,0.7041036717062635,0.3384882828374046,0.23823513795727652,0.5324647946707143,0.6098970722272858,0.3504244092681808,0.528461493273806,0.43601895734597157,1
0.20615405987358482,0.4941983903619217,0.5085193184545236,0.4224048403847022,0.5145744473744756,0.33489332996036764,0.6674743792099237,0.6584078917182841,0.4452799154085648,0.34087550323599863,1
0.12259498506633326,0.861255122697872,0.3626109911207103,0.4855510904411433,0.38505035130877957,0.35711274137785654,0.7577529288842451,0.784468914888736,0.513657992128297,0.30245120521836627,0
0.3623671598249636,0.4926183775243174,0.6534677225821934,0.4636068090486296,0.5652531723979255,0.3886078084155494,0.5026565591445656,0.6032920394585914,0.7922222874933913,0.662997502930235,1
0.5902618601097451,0.47301634325778896,0.8168946484281258,0.3448774100329616,0.3499725678282568,0.5465047643140232,0.7418135740168508,0.6206125258086718,0.36809023086412496,0.4206288538959385,1
0.2089324164756547,0.24796326470152574,0.8274538036957044,0.4950783401815144,0.38613878909084426,0.6483683278522642,0.5287553075606339,0.2922115164028447,0.3140457028725841,0.4932986801202671,1
0.13287490449399186,0.7202389769416877,0.5848332133429326,0.7677563552625638,0.3201865387678529,0.4967535205329286,0.6888380054687325,0.8315554026152788,0.01515596545849729,0.24568108851857517,0
0.2485934569702022,0.39406507677874886,0.4451643868490521,0.1422314534699959,0.39122701449480546,0.47550383674846114,0.5621012382455594,0.330809818765772,0.7035775127768313,0.5164347959027672,1
0.49385288601792043,0.6547671949834593,0.6150707943364531,0.5360093917912132,0.4165973488133372,0.09992410827219844,0.662847234352025,0.7396765313145217,0.6030664395229983,0.4416246241655201,1
0.30478571924706543,0.46694316891324744,0.6160307175425966,0.3457578904592044,0.5111940958887137,0.6800320431739607,0.5715492519396216,0.4744780913053453,0.7326558185983669,0.7156907710339908,1
0.35701882336597907,0.647360884807189,0.808735301175906,0.5359416625276561,0.5326885298125762,0.6340753857829498,0.5974034635306671,0.4337577426015141,0.7108617752452564,0.6379248840646181,1
0.3860526498576093,0.4513405421419049,0.7856971442284617,0.19892084706732288,0.39820894465780565,0.388818618770554,0.5865771513682946,0.3491052993805919,0.6956470657345943,0.3891861590990165,1
0.765923456275613,0.3783636992050561,0.7820974322054236,0.28146024292229194,0.6285064509849032,0.7721140062399865,0.43927706022275076,0.144127093370039,0.4891617223756094,0.6945930795495082,1
0.42099048412863793,0.6569890880363403,0.46844252459803215,0.4702217004560437,0.32246960338389097,0.37452567670123965,0.7002867750038902,0.4504473503097041,0.5150091053280854,0.3321102787545228,1
0.27019517955129546,0.5926035649039648,0.7463402927765779,0.32171400189641935,0.2642249084119426,0.5839446833628468,0.6491563479536713,0.41540490938288605,0.46002467250190915,0.4366814452428273,1
0.3242342154615545,0.5611514343554042,0.7420206383489321,0.35490134103941845,0.4198007185459177,0.29720043848553845,0.7055776626725652,0.7576278963064924,0.5662926628678846,0.3362380879580085,1
0.34736403417378625,0.5898879178393325,0.5015598752099832,0.4227434867024879,0.450781374440295,0.42756556202040646,0.6433986172554075,0.6673548979123652,0.43564589085355104,0.3122866024563013,1
0.2944363409043551,0.6417320890732238,0.5598752099832014,0.27294893213527793,0.24151814947878897,0.2026309132304579,0.7164039748349376,0.62066987841248,0.6295012629971215,0.24975793711461042,1
0.2340070848093353,0.21646175875178986,0.6983441324694024,0.22951189777396486,0.49715059377378173,0.6272872923518004,0.5915123491096635,0.2760954347327369,0.7445808611878046,0.6354787749069969,1
0.10675835243453502,0.9807929689428726,0.584113270938325,0.7511401092698786,0.2081570890041236,0.2553335019816174,0.6296823244336749,0.7938173893094747,0.12160018798096686,0.2504713856189167,0
0.6634020976592346,0.3588110403397028,0.9090472762179026,0.48871178940714316,0.23823513795727652,0.6009781600472216,0.7533068047929217,0.48267951364991973,0.53075251130823,0.43459206033735925,1
0.3782037924567619,0.4851626919468721,0.6921046316294697,0.37280444303968935,0.806320018406102,0.5724344379795936,0.5492297090011782,0.41873136040376235,0.6028314633143393,0.5830403098404934,1
0.38244078627491845,0.5281686663704143,0.6297096232301416,0.3707951415541608,0.398686795391395,0.46985411923433684,0.6156103416846364,0.5368203716448727,0.3840098690007636,0.4605310095296336,1
0.1453080502882545,0.7105613983113612,0.5874730021598272,0.07032555199349799,0.3250092915420423,0.5758495657306687,0.4814263166084965,0.41339756824959856,0.6767902249897197,0.5716251337715946,1
0.32215044801000214,0.32064385523132377,0.6707463402927766,0.3479252268930329,0.48807142983558377,0.5405177502318914,0.5608340928795322,0.5481761871988988,0.4559125888503789,0.6003669163736431,1
0.36278391331527404,0.5802597146101812,0.843772498200144,0.27746421637242064,0.35960037520131694,0.3704359558141496,0.6045394926972412,0.5266116081670108,0.5509017212007283,0.2952657595678541,1
0.2137250816142252,0.5717671456080581,0.3345332373410127,0.4670610014900438,0.43387076792382684,0.1584872248924868,0.7488162194606851,0.6804312915806379,0.7011102625859131,0.29241196555062937,0
0.5865805376120026,0.45469806942181407,0.7708183345332373,0.2922969250914345,0.42590658903067075,0.7005649717514125,0.6153213436187004,0.35369350768524893,0.4903366034189038,0.5941497222646894,1
0.3500034729457526,0.3337283365427344,0.6352291816654667,0.29299679414819163,0.6790878360441033,0.5546420440172022,0.5442055887779828,0.42762101399403535,0.6386065910826528,0.5422208632726903,1
0.4870459123428492,0.5993186194637832,0.5699544036477082,0.3694179798618323,0.2764897439074031,0.3836748461084409,0.6059844830269212,0.5520188116540492,0.608764612582976,0.3354227182388015,1
0.7692574841980969,0.9622771935021972,0.5133189344852411,0.38790806881293177,0.4340035042387128,0.48806813390673753,0.5693928817553298,0.2564234916265199,0.4394642542442577,0.524384650665036,1
0.4577342501910121,0.6804917789957043,0.6354691624670026,0.4855962432835147,0.43402120241403097,0.6019478876802429,0.6662008822380519,0.742716219316357,0.5927274863420078,0.4394842786526016,1
0.35562964506494416,0.559620796918975,0.6061915046796256,0.4819614394726148,0.5168840592534908,0.6126570537144785,0.4625080585999155,0.42440926818077546,0.5204135581272396,0.7051928858991999,1
0.45120511217614784,0.3931269441564213,0.546916246700264,0.5172935386282567,0.42030511654248426,0.19348174382325667,0.6726541137763155,0.5203601743519156,0.6201609587029313,0.33246700300667587,1
0.6308258664999653,0.4963215326124525,0.47060235181185506,0.559917821826884,0.5076810080880659,0.5233156252635129,0.556788119956428,0.38787565955494385,0.6784350584503318,0.4939611680171228,1
0.41508647634923945,0.23576754061126748,0.6373890088792897,0.08075585858129769,0.417995504663469,0.49835567923096386,0.6336171442544961,0.23388391832989222,0.5484932150619749,0.4646588187331193,1
0.12113634785024663,0.7899570434009776,0.6025917926565875,0.03944100781144172,0.7835690140346527,0.6412850999241083,0.5952248627259186,0.2976600137646249,0.5829759736826645,0.4995668348366713,1
0.17718969229700632,0.8225941835777416,0.5003599712023038,0.1289565178127963,0.4333398226642831,0.5398009950248757,0.6729431118422514,0.5517320486350081,0.42413205662926623,0.3354227182388015,1
0.27734944780162535,0.7414703994469956,0.21454283657307413,0.5948886982435544,0.39687273242128757,0.07597605194367152,0.7276082075450725,0.8661963753154394,0.35581272396169883,0.18269377770983042,0
0.3443773008265611,0.6832074260603367,0.4319654427645788,0.2909874926626631,0.27302090154505027,0.440635804030694,0.6025387368561456,0.5523629272768984,0.42701051518533745,0.41808082352341647,1
0.27651594082100445,0.4470942576408434,0.761699064074874,0.4180701675170452,0.5196626727784364,0.5775360485707058,0.45812862636996193,0.4342739160357881,0.8044997943958174,0.5959333435254549,1
0.7740501493366674,0.4276897249790155,0.6832253419726422,0.3184178444033052,0.45386970603330784,0.7476178429884477,0.5812418024587066,0.6100022941041524,0.5192974211361099,0.6371095143454111,1
0.7869695075362924,0.8092134498592801,0.6141108711303096,0.4521831399286585,0.5495902872413851,0.579728476262754,0.6331947624658204,0.4740766230786878,0.47259589966515886,0.5562859909290119,1
0.38723345141348897,0.47237446304251224,0.5205183585313176,0.39070754503996025,0.47393943684406126,0.34547600978160053,0.6275037236289264,0.7213810506997018,0.6824883980496974,0.537226723742547,1
0.481350281308606,0.7276452871179578,0.5747540196784258,0.30911635887479116,0.6164539935932603,0.5167805042583693,0.5387146255251983,0.3239275063087865,0.6080009399048346,0.5843652856342048,1
0.6399249843717442,0.455784328247667,0.6820254379649628,0.29721858490992004,0.6601596375413689,0.4900557743967812,0.5577662672565191,0.39854324386327145,0.46161076191035655,0.8430922896600928,1
0.09703410432729043,0.5466844418110897,0.47300215982721383,0.5424210954079559,0.3784577810027785,0.675225567079855,0.5835982482271079,0.35237439779766005,0.6001292369147624,0.6099984711817765,1
0.46440230603597976,0.4814101614575618,0.628989680825534,0.3199530410439337,0.5992867635346794,0.40458723332490093,0.5808861125314007,0.524489561826107,0.5826235093696763,0.41634816287010146,1
0.1808015558796972,0.6996494346516565,0.335973122150228,0.21084119745337968,0.33809709218979545,0.29534530736149767,0.693862125691928,0.42985776554255567,0.523644480996299,0.40294552311063553,1
0.563936931305133,0.7051794795832717,0.5874730021598272,0.4640357610511582,0.5022653664407197,0.434227169238553,0.6462441366738545,0.5545996788254187,0.39176408388650646,0.43979004229730423,1
0.2972841564214767,0.48669332938330123,0.5577153827693785,0.4195602113153023,0.4595331221351077,0.524496163251539,0.5144387879865726,0.5881509520532233,0.5109557657287199,0.44804566070427565,1
0.28700423699381816,0.6245494494642769,0.47564194864410847,0.17537363977062354,0.5137072367838874,0.868496500548107,0.43151857368339147,0.5216792842395045,0.3168654173764906,0.4939611680171228,1
0.6347155657428631,0.7042413469609441,0.6690664746820254,0.46970244276877227,0.4327292356158078,0.509908086685218,0.6161883378165084,0.6195228263363157,0.5019091816953533,0.650512154104877,1
0.2739459609640898,0.5665333530834938,0.5133189344852411,0.502438253488057,0.5271224536750259,0.6648958596846277,0.5228419625191738,0.7728263363156689,0.42466075309874873,0.5027263924985986,1
0.5808849065777593,0.5973929788179528,0.8197744180465563,0.4528604325642299,0.6682831000123881,0.42630069989037866,0.6293869747618942,0.5080293645331498,0.543676202784468,0.5513937726137697,1
0.2151837188303119,0.4588949785217005,0.5104391648668106,0.42016977468731653,0.4982655788188236,0.615271102116536,0.5781517462152368,0.43725625143381514,0.5869705692298655,0.656066860316975,1
0.17482808918524695,0.6812817854145065,0.6285097192224622,0.3646543549916467,0.3101605224501349,0.05894257525929669,0.684814263166085,0.3591993576508374,0.61416906538213,0.16332874687866283,1
0.3887615475446274,0.43578729077173756,0.5946724262059035,0.3169278006050481,0.3886430808983596,0.45214604941394726,0.6623835671253584,0.4957559073181923,0.7292486635728133,0.48947663456148405,1
0.2730429950684171,0.4612156223769318,0.4240460763138949,0.4906307852079288,0.5691821673185492,0.5101188970402226,0.5174176911277594,0.5044735030970406,0.6323209775010279,0.5188809050603884,1
0.3555601861498924,0.6186244013232608,0.6141108711303096,0.4215920892220165,0.5879510822434204,0.6508980521123198,0.6642954004846274,0.6157949070887818,0.8290548082006697,0.6845538398817714,1
0.4220323678544141,0.19384782501357822,0.6342692584593232,0.4814196053641577,0.6942640213793956,0.5288388565646345,0.6502011871151323,0.5418100481761873,0.5066087058685308,0.5483870967741936,1
0.4425227477946795,0.2412975855428826,0.6169906407487401,0.3465932180430758,0.5972957188113903,0.4538325322539844,0.5496520907898539,0.3855242027988071,0.5121306467720143,0.4208836569331907,1
0.6149892338681671,0.5073816224756826,0.697384209263259,0.585067955027769,0.22207670389182832,0.41719369255417826,0.7015761509903741,0.6574328974535444,0.4016330846501791,0.31891148142485864,1
1.0,0.6853305683108676,0.738180945524358,0.3194337833566623,0.5191494256942107,0.7511594569525255,0.5541426761220906,0.38386097728836893,0.6911825177700757,0.5752433369005758,1
0.40911300965478925,0.5920110600898633,0.5569954403647708,0.33939133968483315,0.4212873652726402,0.3850661944514715,0.6417757819620745,0.6311654049093829,0.5718733478235328,0.318147072313102,1
0.7934291866361047,0.6093912013035105,0.609311255099592,0.4586174199665869,0.5685273348317786,0.5300615566236614,0.5857768490318565,0.5416953429685708,0.45679374963284963,0.3067318962442033,1
0.3054108494825311,0.5827284846689379,0.3858891288696904,0.44177540976204455,0.4079252429074561,0.2399443460662788,0.7233176977969454,0.6342050929112182,0.46625154203136926,0.17469296234011122,0
0.2053205528929638,0.8578482200167876,0.39740820734341253,0.32051745157357653,0.6364440826150821,0.5929252044860445,0.5328679723451081,0.5577540720348704,0.5733419491276508,0.4405034908016104,1
0.5579634646106828,0.4991853058806103,0.7451403887688985,0.43685374994355897,0.687290940304054,0.5911122354330045,0.5766845252651001,0.5227116311080524,0.5161839863713799,0.6614686847067217,1
0.5033687573800097,0.5535969979756086,0.6625869930405568,0.4733598230008579,0.385820221935118,0.41053208533603175,0.6302507931567799,0.7061826106905253,0.6770839452505433,0.4109972990878052,1
0.9485309439466556,0.6305732484076433,0.7084233261339092,0.439608073328216,0.6002955595278124,0.5101188970402226,0.732511647257218,0.4007799954117917,0.7394701286494743,0.4884574224124752,1
0.28075293463916096,0.41850590036044044,0.6253899688024958,0.48299995484715763,0.2009539316496472,0.40193102285184257,0.6781673076495565,0.5158293186510667,0.5020266697996827,0.14997706772664732,1
0.21066888935194833,0.5227867476423246,0.6947444204463643,0.44152706912900164,0.5884023857140326,0.3723754110801923,0.5910899673209878,0.5147396191787108,0.7006990542207601,0.45181674565560825,1
0.43877196638188515,0.23675504863477015,0.6568274538036958,0.24452521786246442,0.447790382811532,0.5613036512353488,0.6054509481359625,0.5069396650607938,0.5397403512894319,0.5668348366712531,1
0.20934916996596514,0.33130894188515286,0.37317014638828894,0.30250146746737705,0.5135214059430471,0.6637153216966017,0.41573483315919346,0.24409268180775412,0.8491452740410033,1.0,1
0.4130721678127388,0.6342270280946033,0.505879529637629,0.328599810358062,0.3722103251154808,0.3481322202546589,0.6834581953182313,0.4404679972470751,0.599776772601774,0.3886255924170617,1
0.5585191359310968,0.5916654322816373,0.7084233261339092,0.4834740596920576,0.49942480930216077,0.41723585462517926,0.6314194886322133,0.5061940812112871,0.43047641426305583,0.40921367782703977,1
0.2897825935958881,0.609539327507036,0.8627309815214783,0.3232717749582336,0.24854432508008378,0.6576439834724682,0.5928684169575172,0.3505391144757972,0.7577395288727016,0.6489323752739133,1
0.6546502743627145,0.2330025181454599,0.7540196784257259,0.49302388585361445,0.6041449126595045,0.47044438822834983,0.6050285663472867,0.5302821748107365,0.6050049932444339,0.4187942720277226,1
0.7157741196082518,0.5194785957635906,0.7192224622030238,0.4556373323700727,0.38494416225687084,0.4968378446749305,0.6181668630371473,0.6049552649690296,0.6249192269282735,0.4111501809101565,1
0.31874696117246654,0.3142250530785563,0.5334773218142549,0.25199801327493565,0.7254747535529088,0.7912555864744076,0.47700242313762975,0.22138105069970182,0.5799212829700993,0.7515160780716507,1
0.22212961033548656,0.5652989680541154,0.5656347492200624,0.2315663521018648,0.29710811815301863,0.3134328358208956,0.6762554742902873,0.5736407432897455,0.5198848616577572,0.36365489476634566,1
0.2569979856914635,0.698316298819928,0.4821214302855772,0.6015938953357114,0.39838592641098725,0.3494392444556877,0.7197607985238867,0.7880247763248451,0.3682077189684544,0.29108698975691794,0
0.09870111828853234,0.5229842492470251,0.6957043436525079,0.26127692238226397,0.08119922835955651,0.7657896955898474,0.5794855834426338,0.5053911447579721,0.5551312929565881,0.6817000458645468,1
0.6390220184760714,0.5657433466646917,0.33933285337173025,0.4112746647401454,0.3995274587190063,0.3994856227337887,0.644354533935042,0.5834480385409497,0.545967220818892,0.2682566376191205,1
0.3785510870320206,0.59813360983558,0.6594672426205903,0.34002347947803313,0.4530998354069694,0.5915338561430138,0.6589155903341262,0.3571346639137417,0.4631381072666392,0.5049176986189676,1
0.3779259567965549,0.6602478645138992,0.8399328053755699,0.41768636835688805,0.49676123391678295,0.6730331393878068,0.5556098970722272,0.41810048176187203,0.7041062092463137,0.48086429190235946,1
0.45287212613738975,0.3314076926875031,0.5908327333813295,0.366212128053461,0.29825849954869643,0.6368159203980099,0.6398639486028055,0.6089699472356045,0.5600657933384244,0.6055648983335882,1
0.3496561783704939,0.7038957191527181,0.5334773218142549,0.085225989976069,0.3798470877652509,0.39358293279365886,0.6478002801058177,0.42618719889883006,0.634377019326793,0.331906436324721,1
0.10543863304855183,0.4706956994025577,0.44636429085673146,0.4184539666772023,0.6566023043024258,0.7024622649464543,0.5219749683213658,0.32685248910300535,0.797920460553369,0.6777760790908628,1
0.3038827533513927,0.7860070113069668,0.3654907607391409,0.3139702894297196,0.4772135992779143,0.4391601315456616,0.685681257363893,0.4682266574902501,0.3338424484520942,0.2547011160373033,1
0.9172744321733695,0.8657976596059843,0.8833693304535637,0.4095362803088454,0.5664743464948762,0.654861286786407,0.5128159526932397,0.48273686625372797,0.5234682488398049,0.5597003516281914,1
0.6577759255400432,0.5506344739051005,0.6685865130789537,0.5009482096897999,0.5289453657327928,0.6933552576102539,0.4942978458528777,0.28905712319339305,0.8117840568642425,0.6789991336696733,1
0.17385566437452254,0.884807189058411,0.7374610031197504,0.8592585903282611,0.3139390828805553,0.1968125474323299,0.7910766289487139,0.9123078687772426,0.23245021441579036,0.2053712480252765,0
