ZMYND12,HDGF,UCHL5,F13A1,TBRG4,C1S,MX1,IL11,HEYL,GTPBP3,label
0.18887899939101513,0.6585705753533745,0.5849488687961467,0.10091361109069978,0.43386328355013115,0.14722028918271088,0.20220382244910665,0.6651205001512551,0.20251576967058899,0.49062012774732183,1
0.6475851407691947,0.4018017121242285,0.1941801239783636,0.7944130109976242,0.1716449868850704,0.9940848990953374,0.6419099794558925,0.36450035292931293,0.8830646648714436,0.16582004727656796,0
0.21754813322715133,0.7523392394983077,0.6020057645990448,0.09466774438484336,0.5756115839623146,0.1875821541792314,0.21415675776629522,0.7132197237067659,0.2569626323361244,0.5545943771060705,1
0.845083618307022,0.4125024885526577,0.22454297784972693,0.6437039214245476,0.24000321181949574,0.8207299157194773,0.6164062337877939,0.2587728143591808,0.7516322992364155,0.19333098626967765,0
0.18513140019674895,0.6520007963368505,0.5771311248864851,0.10666960589805766,0.5312884749210427,0.15665352199798963,0.20917636805079998,0.6584652616718764,0.2186727655022316,0.4821706985867324,1
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.10936390133979963,0.4255125528611958,0.16237531895151935,0.2159829006619768,0.658767772511848,0.2173447932420966,0.4821706985867324,1
0.17238956293624397,0.757913597451722,0.7107434753425201,0.17439439586548117,0.6976607248005995,0.1492306502744916,0.19821951067671045,0.6519612786124833,0.2036224132207015,0.47774480712166173,1
0.1991848971752471,0.6904240493728847,0.5802108421842306,0.12393759032013128,0.46855093410417,0.1755199876285471,0.11786922326672063,0.6123323585761821,0.1527168099155261,0.5813509027812704,1
0.15833606595774583,0.6261198486959983,0.5837643621431676,0.05253876111396869,0.43172207055296824,0.16067424418155105,0.2158168876714603,0.654986387012201,0.18702275996901388,0.3920434542071116,1
0.16077200543401882,0.6460282699581923,0.5749990129111229,0.16055551473289734,0.42572667416091214,0.14752957550452328,0.11670713233310508,0.689775133608954,0.1899000331993064,0.5218025448875924,1
0.18307022063990255,0.6523989647620944,0.5776049275476767,0.15430964802704092,0.5006691290616134,0.21495399365963036,0.21133453692751458,0.6685993748109305,0.2162381496919841,0.49524719609716844,1
0.703190143814119,0.4555544495321521,0.23773048525289192,0.7435643079334754,0.20087254429634388,0.9009123946493466,0.7605262611799373,0.3308964404557821,0.6239256335534321,0.16380827842880857,0
0.6984119548414296,0.5302608003185347,0.18371698187704805,0.8128199475837068,0.1031261709758578,0.9163767107399675,0.9496773122496835,0.2998890793586761,0.8411597624405174,0.2762661570185586,0
0.19974703705438704,0.6846506072068484,0.6159829431041974,0.07899184363289,0.6043038381242973,0.1878914405010438,0.32206520160202534,0.7165473429464553,0.23593640488398673,0.5079213398380525,1
0.18325760059961588,0.6525980489747163,0.5778418288782725,0.11120092095916917,0.4400728012419035,0.1668599706177994,0.21216460188009711,0.6675405868710292,0.2164594784020066,0.48478599808881956,1
0.18494402023703566,0.6543898068883137,0.5799739408536347,0.10973130526367354,0.42508431026176324,0.15850923992886412,0.21100251094648156,0.6604315821316928,0.2184514367922091,0.48398129054971584,1
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.09074876919685501,0.470049783202184,0.13948813113740044,0.19689140675257838,0.6161137440758291,0.2186727655022316,0.493436604134185,1
0.15946034571602566,0.7455703762691618,0.6884747502665143,0.12871384133049207,0.528504898024731,0.23181009819840714,0.1348025482994044,0.6324493294343044,0.1883507322291489,0.44314238294020014,1
0.10849299667400572,0.8484969141947043,0.6484384253958229,0.15994317485977416,0.42958085755580533,0.03046470269852314,0.1426051588536803,0.6437934859332457,0.12814932310302846,0.4797565759694211,1
0.1843818803578957,0.6537925542504479,0.5792632368618473,0.11022117716217208,0.42379958246346555,0.1563442356761772,0.21515283570939425,0.6555914086921445,0.2177874506621416,0.4779459840064377,1
0.18550616011617557,0.6549870595261795,0.5806846448454221,0.10997624121292282,0.4220866120657352,0.15897316941158274,0.21498682271887776,0.6599778158717351,0.21911542292227662,0.4837801136649399,1
0.1774488218485033,0.6464264383834362,0.5704978876298025,0.09785191172508388,0.4462823189336759,0.14706564602180466,0.1696652763078711,0.6732882928304929,0.20959828839130903,0.5014836795252225,1
0.19206445870614136,0.6551861437388015,0.580921546176018,0.1071594777965562,0.5169423478400513,0.15850923992886412,0.14011496399593268,0.6636079459513964,0.22686192777306416,0.48860835889956244,1
0.17445074249309037,0.7145132391001393,0.5792632368618473,0.1254072060156269,0.5798940099566404,0.1704167633186422,0.13447052231837142,0.5950892406977913,0.20605702903094902,0.39707287632651006,1
0.18775471963273527,0.6547879753135576,0.5804477435148264,0.10911896539055037,0.424870188962047,0.15881852625067655,0.21465479673784474,0.662851668851467,0.22177136744254664,0.4876024744756827,1
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.109241433365175,0.42379958246346555,0.15850923992886412,0.21365871879474568,0.6583140062518904,0.2186727655022316,0.48156716793240456,1
0.18307022063990255,0.6545888911009357,0.5659967623484822,0.029882185808411094,0.43686098174615917,0.16747854326142425,0.11388491149432443,0.6561964303720881,0.2162381496919841,0.36307398279937636,1
0.1823207008010493,0.6516026279116066,0.5776049275476767,0.10764934969505474,0.4501365023285691,0.16129281682517588,0.2010417315154911,0.6707169506907328,0.21535283485189408,0.49645425740582405,1
0.1795100014053497,0.6547879753135576,0.5804477435148264,0.10911896539055037,0.5437075103045875,0.15850923992886412,0.21033845898441553,0.6552888978521728,0.21203290420155657,0.4745259769652467,1
0.7379491263409379,0.48880151304001584,0.30970900619891945,0.45207828152938007,0.1441303998715272,0.4638135003479471,0.5311793147813817,0.29512453362912083,0.741377402338707,0.21847809686667002,0
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.10997624121292282,0.42508431026176324,0.15850923992886412,0.2139907447757787,0.658767772511848,0.2186727655022316,0.4821706985867324,1
0.1315407317187427,0.6701174596854469,0.5986891459707036,0.10299556665931858,0.4668379637064397,0.20397432923528955,0.16534893855444188,0.6823636180296458,0.15537275443579615,0.5135542926117789,1
0.18494402023703566,0.6543898068883137,0.5799739408536347,0.10973130526367354,0.4285102510572239,0.15850923992886412,0.2139907447757787,0.6607340929716645,0.2184514367922091,0.48478599808881956,1
0.18756733967302197,0.653593470037826,0.5806846448454221,0.10911896539055037,0.4265831593597773,0.15758138096342686,0.21515283570939425,0.6578602399919328,0.22155003873252413,0.4869989438213549,1
0.18719257975359535,0.6615568385427035,0.5885023887550838,0.11977367918289367,0.44949413842942026,0.17598391711126574,0.2055240822594368,0.6705656952707469,0.22110738131247912,0.4978624955992556,1
0.18419450039818241,0.7322317340234918,0.6621787025703797,0.16925074093124648,0.5400674482094105,0.09665197556638055,0.3459710722364025,0.6037107996369867,0.2175661219521191,0.40612583614142733,1
0.12591933292734342,0.7186940075652001,0.6633632092233587,0.20819555686188063,0.5081633745516835,0.25732621974793163,0.1638548216397933,0.826812544116164,0.1487328931351211,0.44917768948347836,1
0.164519604628285,0.6971929126020306,0.6176412524183681,0.2243613295123325,0.47540281569509124,0.20366504291347712,0.23358027765672665,0.684632449329434,0.19432660739975643,0.3548257305235628,1
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.10985377323829819,0.42572667416091214,0.15850923992886412,0.20469401730685427,0.6595240496117775,0.2186727655022316,0.48317658301061206,1
0.7911650348995174,0.3979195699781007,0.21040786512417636,0.5824331937198421,0.1664793105294149,0.7485502203665042,0.6688663387910104,0.22216900272259715,0.5833855915009765,0.15495649549866725,0
0.18250808076076264,0.6627513438184351,0.5899237967386587,0.11634457589340387,0.4214442481665864,0.1564988788370834,0.21199858888958062,0.6648179893112834,0.21557416356191658,0.49021777397776994,1
0.19225183866585469,0.653394385825204,0.5787894342006558,0.1768437553579739,0.5415662973074247,0.15850923992886412,0.21432277075681172,0.6631541796914386,0.22708325648308667,0.4880048282452346,1
0.61971237176184,0.4504778021102926,0.2596043747779063,0.8081416709530458,0.15229377442321074,0.9282842341297456,0.7656311606383199,0.22907633356861967,0.9946512228411222,0.1944374591359453,0
0.19356349838384784,0.6653394385825203,0.5930035140364042,0.12271291057388492,0.5297896258230287,0.15155029768808473,0.1655149515449584,0.7619239689422201,0.22863255745324418,0.5209978373484887,1
0.1384737902281351,0.6782799124029464,0.5913452047222335,0.12001861513214294,0.5156576200417536,0.1198484497023119,0.16684305546909045,0.6244327921750527,0.1635619167066287,0.4306694160840919,1
0.1624584250714386,0.6854469440573362,0.6477277214040355,0.077644695912019,0.5154434987420373,0.11551844119693805,0.10425615804436697,0.9999999999999999,0.19189199158950893,0.4059246592566514,1
0.18494402023703566,0.6543898068883137,0.5799739408536347,0.11022117716217208,0.42722552325892615,0.15897316941158274,0.21299466683267965,0.653776343652314,0.2184514367922091,0.48156716793240456,1
0.18981589918958167,0.6595659964164842,0.6041378765744071,0.10030127121757659,0.42315721856431665,0.15850923992886412,0.21233061487061364,0.6648179893112834,0.22420598325279414,0.49062012774732183,1
0.22167049234084413,0.6780808281903244,0.6572037746278677,0.09785191172508388,0.49060542797494777,0.19686074383360394,0.23142210878001204,0.6944640516285164,0.26183186395661945,0.5296484433938541,1
0.29774675598444744,0.7754330081624526,0.7278003711454182,0.17782349915497098,0.6529093731598951,0.25160442279440187,0.2033659133827222,0.6496924473126952,0.34239551440481003,0.47191067746315946,1
0.1907527989881482,0.6611586701174597,0.58589647411853,0.08903421755211012,0.43386328355013115,0.1738189128585788,0.17348357508975076,0.8085106382978722,0.22531262680290665,0.43087059296886787,1
0.18550616011617557,0.6547879753135576,0.5804477435148264,0.10887402944130109,0.42272897596488407,0.15897316941158274,0.21482080972836123,0.657557729151961,0.21911542292227662,0.48056128350852484,1
0.18681781983416873,0.6571769858650208,0.5792632368618473,0.109241433365175,0.49809967346501793,0.15897316941158274,0.21415675776629522,0.6639104567913681,0.22066472389243413,0.48901071266911433,1
0.17351384269452383,0.6836551861437388,0.6147984364512183,0.12430499424400519,0.4261549167603447,0.11366272326606354,0.12666791176409553,0.6433397196732881,0.2049503854808365,0.4616506563395866,1
0.149341827891507,0.6719092175990443,0.6008212579460658,0.0841354985671247,0.44542583373481076,0.13129204360937136,0.18593454937848886,0.6347181607340927,0.1763989818879338,0.450183573907358,1
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.10495505425331275,0.437503345645308,0.16747854326142425,0.22096329037747203,0.6610366038116363,0.2186727655022316,0.48518835185837145,1
0.18550616011617557,0.764682460680868,0.7112172780037117,0.10948636931442428,0.5417804186071409,0.2499033480244336,0.21432277075681172,0.658919027931834,0.21911542292227662,0.48237187547150834,1
0.1862556799550288,0.6557833963766673,0.5816322501678054,0.11316040855316334,0.424870188962047,0.16051960102064483,0.20386395235427174,0.6580114954119186,0.22000073776236662,0.48116481416285267,1
0.14372042910010774,0.6786780808281903,0.6088759031863232,0.10826168956817792,0.46705208500615597,0.19376788061547975,0.21282865384216315,0.6437934859332457,0.16975912058725875,0.4622541869939144,1
0.6130135382020893,0.16016324905434998,0.43870178070833543,0.8941264359370025,0.06675231518655317,0.8430371916801979,0.7832077860092552,0.47804779671271524,0.8919915895090192,0.2801891062716894,0
0.2578348245655127,0.6623531753931913,0.589449994077467,0.028045166189041557,0.5644772763770676,0.26072836928786824,0.19025088713191807,0.6183825753756174,0.30454830499096225,0.4284564703515566,1
0.20836651520119923,0.6792753334660561,0.6095866071781106,0.05927449971832366,0.44349874203736417,0.16021031469883243,0.23623648550499077,0.5993243924573961,0.2461175255450218,0.5057083941055173,1
0.8530472665948376,0.24517220784391786,0.2907568997512549,0.8088274916109437,0.08631764894812916,0.8601639217505606,0.6945360974496254,0.2892507814863362,0.6995831642627899,0.23990343509530757,0
0.056776127793132514,0.6080031853474019,0.7225885418723104,0.13202047664535724,0.6756062309298216,0.6014072527642464,0.10442217103488348,0.6947665624684882,0.06706259913681797,0.5300507971634059,1
0.8411017941631143,0.34381843519808875,0.33849251786630996,0.8673426898865946,0.17448209410631121,0.9012990025516121,0.7245014422378551,0.12159927397398362,0.8674609908148572,0.17668359905446862,0
0.17445074249309037,0.6850487756320923,0.6365933588660325,0.06441815465255835,0.45741662651892295,0.18015928245573337,0.12152150905808379,0.6578602399919328,0.20605702903094902,0.4809636372780767,1
0.12160959385393731,0.6647421859446545,0.5922928100446168,0.10128101501457368,0.4953160965687061,0.1753653444676409,0.17447965303284982,0.6401633558535845,0.14364233280460353,0.5479555399084645,1
0.7010821192673442,0.3138562611984869,0.13037469893789377,0.6068533078599946,0.28488838927252286,0.645480553622516,0.5998256863599577,0.3184178683069468,0.7261794975838278,0.25433787657798124,0
0.1819459408816227,0.6549870595261795,0.5785525328700599,0.1058123300756852,0.4240137037631818,0.0731462151086368,0.21332669281371267,0.7194211959261871,0.21668080711202908,0.4892118895538902,1
0.1864430599147421,0.6902249651602628,0.62261618036088,0.10936390133979963,0.4246560676623307,0.15850923992886412,0.2138247317852622,0.6595240496117775,0.22022206647238912,0.48317658301061206,1
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.10826168956817792,0.4323644344521171,0.15031315240083504,0.20469401730685427,0.6681456085509728,0.2186727655022316,0.4940401347885128,1
0.18213332084133602,0.6514035436989847,0.5764204208946977,0.11965121120826903,0.4244419463626144,0.16964354751411115,0.19240905600863267,0.6731370374105069,0.21513150614187157,0.5012825026404466,1
0.17707406192907668,0.6460282699581923,0.5700240849686109,0.10299556665931858,0.4616990525132487,0.15062243872264747,0.18576853638797236,0.6569527074720175,0.20915563097126405,0.4797565759694211,1
0.12048531409565748,0.7887716504081226,0.7398823390058042,0.11132338893379382,0.5349285370162197,0.24248047630093555,0.12434372989686443,0.7378743571644648,0.14231436054446855,0.48156716793240456,1
0.2467794069424275,0.7248656181564801,0.6638370118845504,0.11756925563965023,0.49767143086558535,0.18046856877754577,0.17066135425097012,0.7026318443077542,0.2914899110996346,0.3787657798118996,1
0.17782358176792992,0.64682460680868,0.5709716902909941,0.1109559850099199,0.4846100315828917,0.1616021031469883,0.20884434206976696,0.7162448321064836,0.21004094581135405,0.43026706231454004,1
0.1815711809621961,0.6508062910611188,0.5885023887550838,0.10960883728904891,0.42722552325892615,0.14799350498724193,0.20220382244910665,0.649843702732681,0.21446752001180408,0.4721118543479354,1
0.1860682999953155,0.6555843121640453,0.6941603822008136,0.10899649741592574,0.5486323001980622,0.1583545967679579,0.21432277075681172,0.6586165170918622,0.2197794090523441,0.48196952170195645,1
0.21811027310629127,0.7328289866613578,0.6733130651083826,0.006613270629730328,0.45377656442374603,0.11149771901337661,0.304301811616759,0.620046384995462,0.2624958500866869,0.43248000804707537,1
0.7129339017192111,0.41324905434999,0.24902278201129285,0.5076420016165772,0.2106685937583641,0.6197711281218587,0.517898275540061,0.3197791670868197,0.7231546718801862,0.25172257707589396,0
0.1862556799550288,0.6553852279514234,0.5811584475066138,0.10887402944130109,0.42337133986403297,0.15881852625067655,0.21465479673784474,0.6610366038116363,0.22000073776236662,0.48518835185837145,1
0.19506253806155432,0.6651403543698984,0.5927666127058083,0.14145051069145417,0.44114340774048494,0.2288718781411892,0.18527049741642285,0.6912876878088129,0.2304031871334242,0.5238143137353518,1
0.19206445870614136,0.7965359347003782,0.7491214908990407,0.13177554069610797,0.610727477115786,0.1547978040671151,0.036522857913631745,0.7353030150247049,0.22686192777306416,0.44274002917064825,1
0.16526912446713823,0.6695202070475811,0.5991629486318951,0.10324050260856786,0.43964455864247093,0.1977886027990412,0.16684305546909045,0.669204396490874,0.19521192223984643,0.49605190363627216,1
0.18513140019674895,0.6545888911009357,0.5802108421842306,0.11879393538589658,0.5028103420587763,0.16809711590504908,0.19572931581896283,0.6673893314510434,0.2186727655022316,0.4920283659407534,1
0.18100904108305615,0.650209038423253,0.5749990129111229,0.10005633526832733,0.4777581499919704,0.1736642696976726,0.18311232853970824,0.6321468185943326,0.21380353388173656,0.4467635668661671,1
0.15440108680376632,0.6259207644833764,0.5816322501678054,0.12283537854850957,0.4841817889834591,0.2121704167633186,0.18294631554919172,0.6577089845719469,0.18237485705854134,0.4807624603933008,1
0.15215252728720663,0.6195500696794743,0.5373317013463895,0.15467705195091483,0.4963867030672876,0.12819918039124717,0.08632675506858412,0.6366844811939092,0.17971891253827132,0.45279887340944525,1
0.18213332084133602,0.6563806490145331,0.5823429541595928,0.06356087883018591,0.5073068893528183,0.10129127039356682,0.08516466413496857,0.7162448321064836,0.21513150614187157,0.40612583614142733,1
0.18044690120391624,0.8214214612781205,0.7860780984719866,0.10605726602493448,0.4244419463626144,0.1583545967679579,0.21448878374732824,0.6552888978521728,0.21313954775166907,0.4751295076195745,1
0.10530753735887947,0.8098745769460481,0.7649938800489597,0.14720650549881206,0.5317167175204753,0.19918039124719705,0.13131627549855776,0.6354744378340221,0.12438673503264593,0.48941306643866617,1
0.17707406192907668,0.7784192713517818,0.73277529908793,0.1054449261518113,0.5100904662491301,0.1650042526869249,0.14642345763555997,0.6484824039528081,0.20915563097126405,0.4813659910476286,1
0.18100904108305615,0.650209038423253,0.5749990129111229,0.10336297058319249,0.44521171243509444,0.16454032320420628,0.2015397704870406,0.6684481193909446,0.21380353388173656,0.4950460192123925,1
0.1881294795521619,0.6561815648019111,0.5821060528289971,0.05523305655571068,0.4259407954606284,0.15850923992886412,0.1406130029674822,0.6521125340324693,0.22221402486259165,0.47331891565659107,1
0.4014615636857638,0.5557933505872984,0.1530382595648911,0.6220638303083743,0.2322145495423157,0.7953297765406325,0.7773765797173628,0.35207219925380573,0.9345235899516753,0.2309510637227783,0
0.1864430599147421,0.6559824805892892,0.5818691514984012,0.1160996399441546,0.4223007333654515,0.15618959251527098,0.1927410819896657,0.6569527074720175,0.22022206647238912,0.4803601066237489,1
0.166955544104558,0.6472227752339239,0.5802108421842306,0.14132804271682955,0.4565601413200578,0.15758138096342686,0.11421693747535745,0.658919027931834,0.19720388063004896,0.48237187547150834,1
0.22504333161568368,0.6969938283894087,0.6688119398270622,0.09270825679084918,0.45484717092232746,0.18371607515657618,0.16020253584843014,0.7452858727437731,0.26581578073702444,0.44032590655333703,1
0.18250808076076264,0.6518017121242285,0.5802108421842306,0.10409777843094031,0.45741662651892295,0.15850923992886412,0.20203780945859012,0.6652717555712411,0.21557416356191658,0.4908213046320978,1
0.19599943786012086,0.6788771650408122,0.5991629486318951,0.11365028045166188,0.6828863551201756,0.15062243872264747,0.14376724978729585,0.6560451749521021,0.2315098306835367,0.40089523713725295,1
0.18531878015646225,0.8058928926936093,0.5899237967386587,0.092095916917726,0.47690166479310525,0.07268228562591816,0.08632675506858412,0.6205001512554197,0.21889409421225411,0.4354976613187145,1
0.6285192298683655,0.20620147322317334,0.1986417657045838,0.8544713057535454,0.13776029120496758,0.8641459831438953,0.686048683309469,0.20961480286376882,0.9005496329632212,0.1781421314690942,0
0.1858809200356022,0.6553852279514234,0.5811584475066138,0.11009870918754745,0.4240137037631818,0.15912781257248895,0.10990059972192824,0.6571039628920033,0.2195580803423216,0.47995775285419706,1
0.18513140019674895,0.6709137965359346,0.6171674497571764,0.11144585690841845,0.46726620630587223,0.16577746849145594,0.15372802921828632,0.6531713219723704,0.2186727655022316,0.4747271538500226,1
0.6876844521478427,0.4969639657575154,0.2235558889722436,0.7161314816175569,0.1623307103474118,0.9193922523776386,0.6392745232314428,0.38517192699405073,0.7725109742152041,0.2000201176884776,0
0.1815711809621961,0.6508062910611188,0.5757097169029103,0.11597717196952996,0.4289384936566565,0.14984922291811642,0.19639336778102887,0.6708682061107187,0.21446752001180408,0.4982648493688075,1
0.09406473977608096,0.7451722078439179,0.6880009476053226,0.11597717196952996,0.7325624966543547,0.16763318642233044,0.20187179646807363,0.7334879499848742,0.11110701243129582,0.6801287532062565,1
0.1971237176184007,0.6673302807087398,0.5953725273423622,0.1216106988022632,0.4616990525132487,0.15541637671073993,0.2010417315154911,0.6590702833518198,0.2328378029436717,0.4825730523562842,1
0.21698599334801144,0.7535337447740393,0.6678643345046791,0.1130379405785387,0.42722552325892615,0.16407639372148763,0.19572931581896283,0.662851668851467,0.2562986462060569,0.374138711462053,1
0.17782358176792992,0.8246068086800716,0.743909661625933,0.14230778651382664,0.6096568706172046,0.3071213175597309,0.2076822511361514,0.8104769587576885,0.21004094581135405,0.4725142081174873,1
0.18906637935072843,0.6587696595659964,0.5851857701267426,0.10960883728904891,0.4304373427546705,0.16067424418155105,0.19224304301811618,0.68478370474942,0.22332066841270415,0.45642005733541213,1
0.14446994893896098,0.7929524188731834,0.7448572669483162,0.13459230411247458,0.4698356619024677,0.1200030928632181,0.17149141920355268,0.6351719269940503,0.17064443542734875,0.45078710456168586,1
0.23759778891647537,0.7923551662353174,0.7441465629565288,0.14059323486908173,0.4270114019592099,0.16361246423876902,0.2324181867231111,0.6197438741554903,0.28064480430853206,0.43529648443393854,1
0.11336487562655174,0.7716504081226359,0.7195088245745649,0.18039532662208832,0.4841817889834591,0.14505528493002395,0.14542737969246095,0.6707169506907328,0.1339038695636135,0.49806367248403155,1
0.7943036492247153,0.4552558232132191,0.26339479606743926,0.6138952164009112,0.15534500294416786,0.7249284775380808,0.564298906389425,0.27110013108803027,0.7265483787671995,0.21284514409294375,0
