CASC5,MAMDC2,FGL1,NAT8,NASP,BRIP1,ETV4,GPSM2,GINS1,PROZ,label
0.8923793677204659,0.26235759569092904,0.61872435878516,0.6735485170451684,0.49068948163059883,0.5794139744552966,0.6665938864628823,0.8256599762079526,0.5903898170246619,0.6516222584738083,1
0.8571270105379922,0.13461080127746794,0.705675747469083,0.6554207160481393,0.7166582788122797,0.5689331329827195,0.6513646288209609,0.8487433243058543,0.7050755767700876,0.5696936740982418,1
0.8670660011092622,0.1294627961294628,0.6676898556713203,0.7226949997482249,0.6041771514846501,0.6277610818933131,0.736844978165939,0.7995393454655901,0.6107557677008751,0.5653434837774153,1
0.8805768164170826,0.28809762143095474,0.7874915144181105,0.6890578578981821,0.6338701560140916,0.5826821938392185,0.6719978165938866,0.8295072008909362,0.5772792362768496,0.5571868769258655,1
0.8883416528008874,0.16035082701749367,0.735249845045896,0.684828037665542,0.6409159536990438,0.5907963936889555,0.6826419213973801,0.8291022298716748,0.6322673031026254,0.6159144462570237,1
0.29132279534109773,0.6489346489346489,0.452318408547564,0.19754267586484714,0.3292400603925515,0.22406085649887236,0.1378002183406113,0.3847477789870662,0.26930787589498806,0.20865808712464562,0
0.29932057681641655,0.7225797225797226,0.3175968832088786,0.45052620977894153,0.3104428787116255,0.1682757325319303,0.4737854803493447,0.38464653623225087,0.19844073190135242,0.1865748293154486,0
0.8880310593455352,0.16035082701749367,0.7134677252737524,0.6874464978095574,0.6389028686462003,0.5891059353869269,0.6806768558951967,0.8274823457946291,0.5870803500397772,0.5571868769258655,1
0.85681641708264,0.24824824824824826,0.6311206871107702,0.8038672642126994,0.6600402617010568,0.5786250939143499,0.6654475982532753,0.7329216127970842,0.6701988862370725,0.5843755664310314,1
0.29648641153632793,0.8561418561418561,0.2557037867831533,0.28082985044564174,0.2664821338701559,0.2686138241923367,0.4614765283842803,0.44572122807461595,0.26195704057279234,0.1488731798682853,0
0.8468774265113699,0.13079746413079746,0.65865824503409,0.7337731003575204,0.7008052340211374,0.6542449286250938,0.7165393013100438,0.878306208711939,0.6690533015115354,0.5577306507159688,1
0.8757626178591237,0.16416416416416416,0.6783152799504147,0.6908706379978851,0.6351283341721187,0.5795266716754318,0.6667576419213975,0.8244450631501683,0.6195385839299921,0.5938009787928222,1
0.07396561286744241,0.894275227608561,0.10883681119211386,0.05700186313510247,0.24159536990437835,0.12531930879038328,0.2672079694323143,0.3620440912197221,0.0934924423229912,0.2283245725333823,0
0.9139656128674432,0.11192144525477857,0.6889407042295093,0.7325645802910519,0.6628082536487166,0.5802028549962432,0.6677401746724893,0.8467184692095472,0.6749085123309467,0.6994743520029001,1
0.23683305601774762,0.6850660183993518,0.047711106519878976,0.19839871091192907,0.1487166582788122,0.23456048084147235,0.08021288209607091,0.2728239135386874,0.09756563245823385,0.2955410549211528,0
0.8853910149750416,0.159016159016159,0.7434845488621942,0.6866408177652449,0.6391545042778057,0.5892186326070622,0.6839519650655024,0.8274823457946291,0.5852983293556087,0.5579119086460033,1
0.8951747088186356,0.16874016874016873,0.6701691213364424,0.6743541970894807,0.6212883744338198,0.5955296769346354,0.6900109170305678,0.8120934470626946,0.6125377883850438,0.5936197208627878,1
0.8655130338325013,0.06959340292673626,0.7279005932528556,0.6397099551840475,0.6142425767488676,0.6159278737791133,0.7196506550218342,0.8076387658508187,0.5180906921241051,0.5713249954685518,1
0.9754631170271769,0.0945707612374279,0.6389126649154394,0.6995316984742433,0.7315047810770005,0.5804282494365137,0.6723253275109172,0.8380115922954263,0.7043118536197296,0.7705274605764002,1
0.8242041042706599,0.16168549501882834,0.6764558307015732,0.6864393977541668,0.6514846502264721,0.5432381667918856,0.7600982532751093,0.833961882102812,0.630994431185362,0.6295087910096067,1
0.8833721575152523,0.16035082701749367,0.6221776216758657,0.6872450777984792,0.6139909411172622,0.5879789631855745,0.6754366812227076,0.8074362803411881,0.5868257756563245,0.5593619720862788,1
0.803239046034387,0.1637828304494971,0.6781381895457632,0.6872450777984792,0.6368897835933568,0.6826446280991734,0.7641921397379914,0.8299121719101976,0.5821161495624503,0.5629871306869676,1
0.8855463117027177,0.16511749845083176,0.6246568873409877,0.6882521778538697,0.643432310015098,0.588204357625845,0.6793668122270744,0.8311270849679819,0.5855529037390613,0.6576037701649448,1
0.8853910149750416,0.15768149101482434,0.6205838080340015,0.6862379777430887,0.6316054353296426,0.5869646882043574,0.6775655021834063,0.8268748892657369,0.5805887032617343,0.5618995831067609,1
0.8711037160288407,0.05148005148005147,0.6448451934712672,0.7130268392164761,0.6117262204328132,0.5844853493613822,0.6407205240174674,0.8056139107545116,0.5892442322991249,0.5394235997824905,1
0.8833721575152523,0.1565374898708232,0.6749505622620349,0.7919834835590915,0.6308505284348264,0.5832456799398946,0.6721615720524019,0.828899744362044,0.7627366746221161,0.6537973536342215,1
0.1012978369384353,0.8681062014395349,0.20397863109117226,0.3155244473538446,0.2722949169602415,0.06735537190082586,0.3420851528384277,0.320863600698575,0.1669371519490851,0.22188991601715968,0
0.9131891292290627,0.15730015730015728,0.6354594020247337,0.7021501586182587,0.5835430296930044,0.567242674680691,0.6489082969432316,0.7900225265129464,0.6766905330151154,0.539242341852456,1
0.8850804215196894,0.1597788264454931,0.6789350963666952,0.6872450777984792,0.6371414192249621,0.5870773854244927,0.6777292576419216,0.8270773747753676,0.5866984884645983,0.5577306507159688,1
0.8808874098724347,0.18475618475618474,0.7030193913993095,0.6801953774107456,0.6449421238047307,0.5950788880540945,0.6893558951965068,0.8323419980257662,0.5912808273667463,0.5617183251767265,1
0.15563227953410919,0.5865865865865866,0.3036362563088459,0.1564026386021451,0.29136889783593345,0.030897821187076735,0.3745496724890828,0.11721379938748133,0.11672235481304694,0.20974563470485225,0
0.8936217415418746,0.13060679727346391,0.6738880198341254,0.6858351377209325,0.6361348766985404,0.588204357625845,0.6793668122270744,0.8252550051886912,0.5896260938743039,0.5629871306869676,1
0.8200110926234053,0.10372277038943704,0.6385584841061362,0.7204793796263658,0.6532460996477101,0.6375657400450787,0.7510917030567686,0.8519830924599459,0.5175815433571997,0.5227478702193221,1
0.8863227953410981,0.15939749273082607,0.7103686431923498,0.6884535978649479,0.6381479617513839,0.5868519909842222,0.677401746724891,0.8268748892657369,0.6424502784407319,0.5577306507159688,1
0.8889628397115917,0.16016016016016016,0.6761901950945959,0.6866408177652449,0.6409159536990438,0.5906836964688202,0.6818231441048036,0.8291022298716748,0.6197931583134447,0.6699293094072866,1
0.8886522462562395,0.2625482625482626,0.6749505622620349,0.6858351377209325,0.639909411172622,0.5894440270473327,0.6811681222707425,0.8282922878331519,0.5833890214797136,0.6637665397861157,1
0.884459234608985,0.15749082415749083,0.7053215666597799,0.69671181831915,0.6378963261197785,0.5878662659654393,0.6788755458515285,0.8266724037561062,0.6308671439936356,0.5533804603951423,1
0.8843039378813089,0.19753086419753085,0.6923054219178891,0.6876479178206354,0.6373930548565676,0.5865138993238165,0.6769104803493451,0.8262674327368448,0.6105011933174225,0.5564618452057277,1
0.8874098724348308,0.18075218075218075,0.657861338213158,0.7190694395488191,0.628334172118772,0.5878662659654393,0.6788755458515285,0.818977954390139,0.6110103420843278,0.5577306507159688,1
0.8850804215196894,0.15710949044282377,0.7565892388064107,0.686842237776323,0.6316054353296426,0.5832456799398946,0.6721615720524019,0.8274823457946291,0.6761813842482101,0.5577306507159688,1
0.9692512479201332,0.25530292196958865,0.669460759717836,0.715041039327257,0.6215400100654253,0.5803155522163784,0.6679039301310046,0.8199903819382925,0.7977406523468576,0.6336777234003987,1
0.8725013865779256,0.09533342866676198,0.6451993742805703,0.7180623394934286,0.6673376950176144,0.5480841472577008,0.6991812227074238,0.8580576577488673,0.6638345266507558,0.49954685517491393,1
0.8485856905158069,0.11020544353877686,0.7429532776482395,0.6866408177652449,0.5840463009562153,0.563410969196093,0.643340611353712,0.7730137437039661,0.6087191726332538,0.5936197208627878,1
0.8874098724348308,0.16149482816149482,0.6890292494318351,0.6846266176544639,0.6200301962757926,0.5868519909842222,0.677401746724891,0.8122959325723252,0.5844073190135243,0.5559180714156244,1
0.8818191902384913,0.11420944754278087,0.6250996133526167,0.7359887204793796,0.6927528938097635,0.5838091660405709,0.690665938864629,0.8544129185755144,0.8308353221957041,0.5475802066340403,1
0.8863227953410981,0.15710949044282377,0.6798205483899532,0.6884535978649479,0.6386512330145948,0.591472577009767,0.6841157205240176,0.8272798602849983,0.5898806682577565,0.5649809679173464,1
0.8867886855241264,0.15920682587349252,0.6774298279271569,0.6892592779092602,0.6353799698037241,0.5853869271224641,0.6752729257641923,0.8246475486597991,0.6435958631662689,0.5617183251767265,1
0.8852357182473655,0.15996949330282662,0.6762787402969217,0.6902663779646507,0.6383995973829893,0.586288504883546,0.6746179039301312,0.8270773747753676,0.5852983293556087,0.5577306507159688,1
0.884459234608985,0.15749082415749083,0.707800832324902,0.6858351377209325,0.6358832410669351,0.5878662659654393,0.6788755458515285,0.8250525196790605,0.5851710421638823,0.5522929128149356,1
0.2643399889073761,0.7430764097430764,0.17279596233877392,0.3796767208822196,0.13938097634625057,0.2103869271224641,0.30455786026200965,0.1912222531575084,0.1582816229116945,0.24744728415201556,0
0.8857016084303937,0.1597788264454931,0.6846905345178714,0.6862379777430887,0.6386512330145948,0.5892186326070622,0.680840611353712,0.8272798602849983,0.5928082736674622,0.5754939278593438,1
0.8434608985024957,0.05262405262405262,0.6776069183318085,0.6836195175990734,0.6358832410669351,0.6154770848985723,0.718995633187773,0.8272798602849983,0.6470326173428799,0.47888345115098785,1
0.9240599001663894,0.07092807092807092,0.7744753696762198,0.6151367138325192,0.5437845998993457,0.5851615326821936,0.6888646288209609,0.753777620289048,0.6732537788385045,0.6474533260830162,1
0.886167498613422,0.16225749559082892,0.7151500841179423,0.686842237776323,0.6391545042778057,0.5887678437265212,0.6801855895196508,0.8270773747753676,0.6961654733492443,0.6574225122349103,1
0.8869439822518025,0.16111349444682777,0.7317965821551903,0.6864393977541668,0.6401610468042275,0.5891059353869269,0.6806768558951967,0.8284947733427827,0.5873349244232299,0.55573681348559,1
0.14231558513588405,0.5753372420039087,0.37494465924854625,0.46417241552948285,0.2828132863613487,0.009954921111945625,0.424768013100437,0.19555038092586496,0.08210023866348448,0.2697420095462516,0
0.7774597892401551,0.1597788264454931,0.6146512794781738,0.6866408177652449,0.6449421238047307,0.6261833208114198,0.734552401746725,0.8323419980257662,0.5910262529832936,0.684973717600145,1
0.8866333887964504,0.14414414414414414,0.6986806764853458,0.6767712372224179,0.6071967790639154,0.5898948159278736,0.6896834061135373,0.8536029765369916,0.688400954653938,0.5510241073046946,1
0.882906267332224,0.16263882930549597,0.5989787786665094,0.6834180975879953,0.6336185203824861,0.5854996243425994,0.6829694323144107,0.6580019742337189,0.5795704057279236,0.5515678810947979,1
0.8277759290072101,0.1702655035988369,0.6872583453853193,0.7067828188730549,0.6436839456467035,0.5936138241923364,0.6770742358078604,0.7408185476726822,0.7395704057279237,0.5885444988218235,1
0.8870992789794786,0.1597788264454931,0.7089519199551372,0.6872450777984792,0.643432310015098,0.5888805409466564,0.6816593886462884,0.8270773747753676,0.5868257756563245,0.5555555555555556,1
0.8855463117027177,0.1597788264454931,0.7362238422714796,0.6874464978095574,0.6406643180674383,0.588204357625845,0.6793668122270744,0.828899744362044,0.5851710421638823,0.5579119086460033,1
0.8884969495285635,0.16130416130416128,0.6009267731176767,0.6866408177652449,0.6396577755410165,0.5904583020285498,0.6826419213973801,0.8280898023235213,0.5888623707239459,0.5550117817654523,1
0.2750360510260672,0.5421612088278754,0.038576193146601656,0.23692028803061582,0.20128334172118767,0.30090157776108206,0.05987991266375603,0.20099217899719057,0.1371837708830549,0.2683825750709933,0
0.8867886855241264,0.15996949330282662,0.7266609604202946,0.686842237776323,0.6391545042778057,0.5891059353869269,0.6788755458515285,0.8276848313042597,0.585807478122514,0.5550117817654523,1
0.8992124237382141,0.1128747795414462,0.6552049821433843,0.6999345384963995,0.6119778560644187,0.5577761081893311,0.744377729257642,0.8424662735073021,0.6349403341288783,0.514047489577669,1
0.8010648918469216,0.052242718909385574,0.6258079749712229,0.5724356714839619,0.5007549068948163,0.5232907588279487,0.6708515283842796,0.8361892227087498,0.6624343675417661,0.560268261736451,1
0.8445479755962284,0.10906144239477572,0.6869041645760161,0.7394128606677073,0.6288374433819829,0.591472577009767,0.7869541484716158,0.8193829254094004,0.6540334128878282,0.5566431031357622,1
0.8749861342207431,0.14338147671481005,0.6895605206457898,0.6872450777984792,0.643935581278309,0.588204357625845,0.6793668122270744,0.8315320559872434,0.6077008750994431,0.5450425956135581,1
0.8869439822518025,0.16016016016016016,0.6751276526666864,0.6860365577320106,0.6394061399094111,0.5879789631855745,0.6790393013100439,0.8278873168138905,0.5814797136038187,0.5666122892876564,1
0.8839933444259567,0.24214690881357548,0.6757474690829669,0.6862379777430887,0.6522395571212883,0.629564237415477,0.6723253275109172,0.8382140778050571,0.5846618933969769,0.6837049120899039,1
0.8843039378813089,0.15806282472949137,0.675304743071338,0.6872450777984792,0.6545042778057373,0.5871900826446279,0.6778930131004368,0.8400364473917336,0.6005727923627685,0.6008700380641653,1
0.8380255130338324,0.13842413842413842,0.6870812549806677,0.7156452993604914,0.5646703573225968,0.5549586776859502,0.6320414847161574,0.7647118378091068,0.7295147175815434,0.8988580750407831,1
0.8954853022739878,0.15539348872682204,0.6606947846875831,0.7025529986404149,0.6582788122798188,0.5850488354620584,0.6747816593886464,0.849755751854008,0.6656165473349245,0.5245604495196665,1
0.1832750970604542,0.6933123599790266,0.22950916442844066,0.16224381892341,0.19760946149974828,0.15567242674680665,0.3931632096069872,0.27963248880002023,0.07096260938743038,0.2939278593438463,0
0.34359955629506334,0.6950760284093618,0.24497505976801176,0.1898887154438793,0.36580271766482125,0.1675432006010512,0.3324645196506548,0.4285605811334126,0.22485282418456642,0.2211648842970219,0
0.8864780920687743,0.1597788264454931,0.7209055222691184,0.6882521778538697,0.6381479617513839,0.5900075131480088,0.6819868995633189,0.8280898023235213,0.5838981702466189,0.6481783578031539,1
0.8867886855241264,0.1567281567281567,0.6749505622620349,0.6878493378317135,0.6391545042778057,0.5884297520661155,0.6769104803493451,0.8284947733427827,0.5831344470962609,0.5535617183251768,1
0.8863227953410981,0.1597788264454931,0.6755703786783154,0.6882521778538697,0.6386512330145948,0.5876408715251689,0.678548034934498,0.8355817661798577,0.5837708830548927,0.6208084103679536,1
0.3318940654464776,0.9339816006482674,0.029721672914022834,0.20041291102271014,0.117689984901862,0.1675995492111188,0.0,0.3729783087397808,0.016324582338902105,0.16730106942178719,0
0.7782362728785357,0.02402402402402401,0.6820341784480979,0.6977189183745405,0.47081026673376947,0.563861758076634,0.6439956331877731,0.6790604672353134,0.4961972951471758,0.5526554286750045,1
0.8388019966722129,0.15482148815482147,0.717363714176087,0.7458583010222065,0.6386512330145948,0.5619459053343349,0.6408842794759827,0.8272798602849983,0.8625298329355608,0.7083559905745876,1
0.8937770382695507,0.14128414128414127,0.6462619167084798,0.7047686187622739,0.6831907398087569,0.5965439519158525,0.6914847161572054,0.8631197954896352,0.6180111376292761,0.46547036432843936,1
0.8869439822518025,0.23471090137756806,0.7104571883946755,0.6872450777984792,0.6386512330145948,0.5894440270473327,0.6811681222707425,0.8272798602849983,0.586571201272872,0.55573681348559,1
0.8804215196894065,0.16454549787883122,0.6376730320828784,0.6846266176544639,0.6386512330145948,0.5884297520661155,0.6796943231441049,0.8272798602849983,0.6312490055688147,0.55410549211528,1
0.8864780920687743,0.16092282758949425,0.6756589238806412,0.6872450777984792,0.6383995973829893,0.5971074380165288,0.6923034934497818,0.8270773747753676,0.5864439140811456,0.5789378285299982,1
0.8841486411536328,0.23795223795223794,0.6753932882736638,0.6876479178206354,0.6358832410669351,0.6319308790383169,0.7429039301310045,0.8250525196790605,0.6368496420047733,0.5580931665760377,1
0.8858569051580698,0.1605414938748272,0.7967887606623182,0.775064202628531,0.6386512330145948,0.588204357625845,0.6846069868995635,0.8264699182464754,0.6458870326173429,0.5564618452057277,1
0.8675318912922906,0.19371752705086037,0.7766889997343644,0.6658945566242005,0.6071967790639154,0.612434259954921,0.6857532751091705,0.8175605558227239,0.6349403341288783,0.67047308319739,1
0.8864780920687743,0.15958815958815958,0.6883208878132288,0.6872450777984792,0.6386512330145948,0.5875281743050337,0.6783842794759827,0.8272798602849983,0.5856801909307876,0.5575493927859344,1
0.8894287298946201,0.18494685161351826,0.6389126649154394,0.7075884989173674,0.604680422747861,0.5538317054845978,0.6310589519650657,0.8090561644182338,0.6304852824184567,0.5733188326989306,1
0.8889628397115917,0.15939749273082607,0.6281101502316934,0.7651946220857041,0.6338701560140916,0.5900075131480088,0.6032205240174674,0.8258624617175833,0.7319331742243437,0.459126336777234,1
0.8788685524126455,0.1494828161494828,0.704436114636522,0.6816053174882923,0.6280825364871665,0.588204357625845,0.6877183406113538,0.8175605558227239,0.6424502784407319,0.7317382635490303,1
0.8894287298946201,0.17369750703084036,0.6175732711549247,0.8848381086660959,0.6462003019627579,0.641510142749812,0.7312772925764194,0.7657242653572603,0.5888623707239459,0.5040783034257749,1
0.8777814753189129,0.13480146813480146,0.668221126885275,0.7545193614985648,0.6220432813286361,0.6853493613824191,0.669377729257642,0.813915816649371,0.6791089896579157,0.6663041508065978,1
0.8869439822518025,0.12908146241479573,0.6388241197131137,0.6872450777984792,0.639909411172622,0.5841472577009765,0.6734716157205242,0.8282922878331519,0.5802068416865553,0.6925865506615915,1
0.8575929007210205,0.1628294961628295,0.6119063782060743,0.6894606979203383,0.6381479617513839,0.5880916604057098,0.6778930131004368,0.8357842516894884,0.5602227525855211,0.5568243610657967,1
0.8849251247920132,0.15996949330282662,0.6776069183318085,0.6844251976433858,0.63009562154001,0.5833583771600299,0.6723253275109172,0.9303449846870333,0.5845346062052507,0.5626246148268987,1
0.8415973377703826,0.2795176128509462,0.6861072577550841,0.6910720580089631,0.6389028686462003,0.5710743801652891,0.6526746724890832,0.8386190488243185,0.7074940334128879,0.5417799528729382,1
0.8779367720465889,0.17217217217217218,0.7275464124435524,0.7533108414320961,0.6134876698540512,0.5806536438767842,0.6683951965065503,0.8070313093219267,0.636340493237868,0.7609207902845749,1
0.7847587354409317,0.16988416988416988,0.5953484253711521,0.6971146583413061,0.3900352289884247,0.5527047332832455,0.62778384279476,0.6416006479536308,0.7964677804295943,0.44480696030451333,1
0.8953300055463117,0.17045617045617045,0.6493609987898823,0.6747570371116369,0.5556114745848011,0.6645003756574003,0.6831331877729259,0.7685590624920904,0.5950994431185362,0.5896320464020302,1
0.31471436494730964,0.8952285618952286,0.0548832679082677,0.23420111788106146,0.304403623553095,0.25114575507137504,0.22558679039301405,0.5899162216203903,0.207096260938743,0.2384448069603045,0
0.886167498613422,0.15768149101482434,0.6752161978690122,0.6864393977541668,0.6394061399094111,0.5883170548459803,0.6795305676855897,0.8278873168138905,0.6203023070803501,0.5553742976255212,1
0.8860122018857459,0.15215215215215214,0.6979723148667396,0.6872450777984792,0.6386512330145948,0.6021788129226144,0.6996724890829695,0.8272798602849983,0.5859347653142403,0.5571868769258655,1
0.9110149750415973,0.16035082701749367,0.6698149405271392,0.7939976836698726,0.6001509813789632,0.6931254695717504,0.6662663755458517,0.7938697511959301,0.6372315035799523,0.7205002718868951,1
0.8881863560732113,0.15996949330282662,0.8237065021693575,0.6884535978649479,0.6386512330145948,0.5925995492111192,0.6857532751091705,0.8272798602849983,0.5861893396976929,0.5551930396954867,1
0.8094509151414309,0.15920682587349252,0.6312977775154217,0.6898635379424946,0.6386512330145948,0.5902329075882793,0.6828056768558953,0.8272798602849983,0.639013524264121,0.5673373210077941,1
0.9068219633943427,0.02898136231469564,0.6853988961364778,0.7077899189284454,0.5785103170608957,0.6435386927122463,0.7360262008733626,0.7813156495988256,0.9215910898965791,0.7855718687692587,1
0.8866333887964504,0.15539348872682204,0.6827425400667041,0.742837000856035,0.6497232008052339,0.5891059353869269,0.6806768558951967,0.8361892227087498,0.5866984884645983,0.6182707993474714,1
0.8864780920687743,0.15844415844415843,0.6745963814527317,0.6884535978649479,0.6363865123301459,0.5869646882043574,0.6775655021834063,0.6847300615049735,0.5846618933969769,0.5588181982961755,1
0.8818191902384913,0.14757614757614756,0.6810601812225142,0.6761669771891837,0.6401610468042275,0.5900075131480088,0.6819868995633189,0.8284947733427827,0.5976451869530629,0.5439550480333515,1
0.8872545757071547,0.19295485962152628,0.7234733331365663,0.6872450777984792,0.6401610468042275,0.5903456048084146,0.6824781659388648,0.8284947733427827,0.5877167859984089,0.5566431031357622,1
0.41217600295803203,0.7597120930454264,0.2269265960272724,0.13360860734847269,0.20110719677906386,0.3004507888805411,0.1612172489082968,0.279354071224278,0.1589817024661893,0.3250860975167663,0
0.8370937326677759,0.10753610753610751,0.7054101118621057,0.634674454907095,0.64167086059386,0.565777610818933,0.7296397379912665,0.8714217013844947,0.5625139220365951,0.4955591807141562,1
0.8611647254575706,0.20134420134420133,0.6575957026061805,0.7442469409335817,0.6373930548565676,0.6207738542449285,0.7312772925764194,0.813915816649371,0.6768178202068417,0.6405655247417075,1
0.7929894620077648,0.04823871490538156,0.6818570880434462,0.6733470970340902,0.6718671363865123,0.603869271224643,0.7021288209606988,0.8477308967577007,0.621066030230708,0.5807504078303426,1
0.191078757626178,0.8809762143095478,0.046441958619875434,0.0025681051412458356,0.1970810266733769,0.24248685199098358,0.2583105895196511,0.3708522108886583,0.17069212410501194,0.1553682556945205,0
0.8849251247920132,0.19390819390819392,0.7062955638853635,0.6878493378317135,0.6391545042778057,0.5999248685199097,0.6963973799126639,0.8276848313042597,0.5855529037390613,0.5570056189958311,1
0.8647365501941209,0.13079746413079746,0.6502464508131403,0.700740218540712,0.6386512330145948,0.5895567242674679,0.6813318777292577,0.8272798602849983,0.6153381066030231,0.5793003443900671,1
0.36316694398225136,0.7646694313360981,0.09298721997579784,0.38471222115917214,0.2703824861600402,0.2727272727272729,0.4051037117903939,0.49365967247968817,0.21747016706443917,0.1515920488188019,0
0.8872545757071547,0.07569474236140901,0.634928130810779,0.7774812427614682,0.6026673376950176,0.5840345604808412,0.6775655021834063,0.7983244324078058,0.5828798727128083,0.5617183251767265,1
0.8855463117027177,0.16016016016016016,0.7312653109412356,0.6874464978095574,0.6391545042778057,0.5892186326070622,0.680840611353712,0.8276848313042597,0.585043754972156,0.5658872575675186,1
0.8860122018857459,0.15958815958815958,0.7333903957970545,0.6880507578427916,0.6386512330145948,0.5869646882043574,0.6775655021834063,0.8272798602849983,0.5838981702466189,0.5568243610657967,1
0.8858569051580698,0.15939749273082607,0.6813258168294916,0.6878493378317135,0.6406643180674383,0.5879789631855745,0.6790393013100439,0.828899744362044,0.5860620525059667,0.5573681348559,1
0.8735884636716583,0.040802707469374117,0.6469702783270861,0.6918777380532756,0.6477101157523905,0.622013523666416,0.6723253275109172,0.8286972588524134,0.6681622911694511,0.66721044045677,1
0.8620965058236272,0.15367748701082035,0.7217909742923764,0.6878493378317135,0.6424257674886763,0.5799774605559728,0.6674126637554587,0.8801285782986155,0.6527605409705649,0.5385173101323183,1
0.8756073211314476,0.13156013156013155,0.693633599952776,0.6908706379978851,0.6449421238047307,0.5852742299023289,0.675109170305677,0.8323419980257662,0.6177565632458234,0.5689686423781041,1
0.8897393233499722,0.15958815958815958,0.7280776836575072,0.6866408177652449,0.6454453950679415,0.5856123215627346,0.6756004366812228,0.8305196284390898,0.5870803500397772,0.5535617183251768,1
0.8872545757071547,0.12374279040945707,0.6893834302411382,0.6874464978095574,0.6383995973829893,0.5900075131480088,0.6680676855895198,0.8270773747753676,0.5882259347653143,0.5577306507159688,1
0.8367831392124236,0.09952809952809952,0.6813258168294916,0.7071856588952111,0.5603925515853044,0.7528549962434259,0.8888100436681223,0.7643068667898454,0.5851710421638823,0.6012325539242342,1
0.9243704936217415,0.06253872920539585,0.7068268350993183,0.6872450777984792,0.6119778560644187,0.5808790383170547,0.6006004366812229,0.8058163962641424,0.6311217183770883,0.652347290193946,1
0.8434608985024957,0.10715477382144048,0.6493609987898823,0.6872450777984792,0.5759939607448414,0.5577761081893311,0.9811681222707423,0.7720013161558126,0.7535719968178203,0.6269711799891245,1
0.8881863560732113,0.11077744411077743,0.6792007319736727,0.7216878996928344,0.6295923502767992,0.5675807663410968,0.7119541484716159,0.8578551722392366,0.7421161495624503,0.7409824179807867,1
0.8863227953410981,0.16073216073216073,0.6764558307015732,0.6872450777984792,0.6391545042778057,0.5870773854244927,0.6777292576419216,0.8276848313042597,0.5837708830548927,0.5564618452057277,1
0.8209428729894619,0.23432956766290097,0.6012809539269799,0.6872450777984792,0.5958731756416707,0.610067618332081,0.7103165938864631,0.7928573236477764,0.6987112171837709,0.8073228203733913,1
